class,filters,error
67,snownight,85.56
87,snownight,44.3
53,snownight,60.5
23,snownight,91.38
16,snownight,86.81
62,snownight,66.67
15,snownight,76.58
56,snownight,25.0
55,snownight,67.1
30,snownight,93.04
29,snownight,64.91
21,snownight,83.87
97,snownight,73.02
90,snownight,77.83
101,snownight,40.0
46,snownight,80.39
70,snownight,94.83
52,snownight,80.79
11,snownight,57.78
73,snownight,87.76
91,snownight,66.1
66,snownight,45.38
50,snownight,76.81
48,snownight,79.01
45,snownight,94.34
6,snownight,80.0
19,snownight,83.02
31,snownight,86.67
36,snownight,92.86
63,snownight,56.0
35,snownight,74.29
39,snownight,69.7
28,snownight,82.42
99,snownight,78.95
32,snownight,79.21
51,snownight,74.49
49,snownight,82.14
37,snownight,79.14
74,snownight,69.9
22,snownight,78.46
86,snownight,66.85
72,snownight,89.53
7,snownight,40.0
79,snownight,85.44
0,snownight,91.06
17,snownight,67.31
57,snownight,82.14
83,snownight,66.67
42,snownight,88.46
43,snownight,85.19
71,snownight,79.17
75,snownight,78.43
12,snownight,84.69
41,snownight,88.66
78,snownight,81.73
20,snownight,85.28
4,snownight,77.78
61,snownight,80.36
85,snownight,0.0
68,snownight,86.11
33,snownight,83.33
1,snownight,86.36
54,snownight,12.5
77,snownight,72.46
38,snownight,66.67
25,snownight,66.67
40,snownight,72.34
26,snownight,86.36
2,snownight,68.52
76,snownight,72.22
60,snownight,63.49
93,snownight,3.45
64,snownight,36.36
92,snownight,8.33
3,snownight,61.9
58,snownight,50.0
95,snownight,0.0
102,snownight,80.0
13,snownight,25.0
88,snownight,57.14
84,snownight,0.0
44,snownight,57.14
24,snownight,70.0
47,snownight,55.56
59,snownight,77.78
9,snownight,0.0
34,snownight,80.95
80,snownight,66.67
69,snownight,81.82
94,snownight,0.0
10,snownight,84.62
89,snownight,37.5
5,snownight,71.43
82,snownight,0.0
81,snownight,86.11
96,snownight,28.57
27,snownight,11.76
100,snownight,83.33
18,snownight,20.0
65,snownight,33.33
8,snownight,33.33
14,snownight,0.0
98,snownight,33.33
