class,filters,error
48,rainnight,91.67
32,rainnight,89.04
28,rainnight,94.92
23,rainnight,95.38
62,rainnight,93.94
74,rainnight,90.78
51,rainnight,93.42
21,rainnight,82.8
52,rainnight,93.8
57,rainnight,91.33
45,rainnight,97.74
90,rainnight,93.37
49,rainnight,94.64
20,rainnight,93.51
30,rainnight,96.98
41,rainnight,95.88
47,rainnight,77.78
46,rainnight,95.29
16,rainnight,89.01
44,rainnight,71.43
72,rainnight,94.19
68,rainnight,97.22
6,rainnight,83.33
0,rainnight,93.5
58,rainnight,91.67
97,rainnight,79.37
43,rainnight,92.59
53,rainnight,77.31
36,rainnight,98.05
55,rainnight,89.61
31,rainnight,89.44
19,rainnight,89.62
63,rainnight,67.56
67,rainnight,95.0
10,rainnight,84.62
101,rainnight,100.0
35,rainnight,68.57
50,rainnight,90.1
70,rainnight,93.1
69,rainnight,72.73
78,rainnight,96.95
86,rainnight,86.52
60,rainnight,93.65
61,rainnight,89.29
59,rainnight,88.89
66,rainnight,75.38
91,rainnight,74.58
37,rainnight,93.53
2,rainnight,81.48
1,rainnight,88.64
75,rainnight,88.24
82,rainnight,100.0
83,rainnight,88.46
15,rainnight,91.14
12,rainnight,90.82
81,rainnight,83.33
38,rainnight,88.89
87,rainnight,71.52
77,rainnight,78.99
102,rainnight,96.0
17,rainnight,88.46
76,rainnight,88.89
71,rainnight,100.0
7,rainnight,65.0
11,rainnight,88.89
73,rainnight,93.88
22,rainnight,81.54
24,rainnight,70.0
93,rainnight,44.83
40,rainnight,95.74
64,rainnight,45.45
33,rainnight,83.33
79,rainnight,88.35
26,rainnight,95.45
42,rainnight,89.74
39,rainnight,96.97
4,rainnight,88.89
54,rainnight,37.5
34,rainnight,95.24
99,rainnight,94.74
56,rainnight,58.33
13,rainnight,75.0
96,rainnight,42.86
88,rainnight,64.29
29,rainnight,80.7
25,rainnight,80.95
92,rainnight,8.33
3,rainnight,66.67
89,rainnight,75.0
27,rainnight,5.88
94,rainnight,0.0
65,rainnight,66.67
100,rainnight,33.33
98,rainnight,33.33
18,rainnight,40.0
95,rainnight,0.0
8,rainnight,33.33
14,rainnight,33.33
85,rainnight,33.33
5,rainnight,100.0
80,rainnight,100.0
84,rainnight,0.0
9,rainnight,33.33
