class,filters,error
48,rainnight,90.74
32,rainnight,92.13
28,rainnight,94.92
23,rainnight,95.38
62,rainnight,78.79
74,rainnight,87.86
51,rainnight,91.77
21,rainnight,89.25
52,rainnight,94.01
57,rainnight,93.37
45,rainnight,98.49
90,rainnight,91.1
49,rainnight,87.5
20,rainnight,92.64
30,rainnight,96.52
41,rainnight,95.88
47,rainnight,77.78
46,rainnight,95.69
16,rainnight,92.31
44,rainnight,71.43
72,rainnight,94.19
68,rainnight,88.89
6,rainnight,90.0
0,rainnight,94.31
58,rainnight,83.33
97,rainnight,87.3
43,rainnight,88.89
53,rainnight,82.35
36,rainnight,97.4
55,rainnight,89.18
31,rainnight,87.78
19,rainnight,92.45
63,rainnight,72.89
67,rainnight,93.89
10,rainnight,92.31
101,rainnight,40.0
35,rainnight,85.71
50,rainnight,89.37
70,rainnight,100.0
69,rainnight,72.73
78,rainnight,92.89
86,rainnight,78.09
60,rainnight,87.3
61,rainnight,92.86
59,rainnight,92.59
66,rainnight,76.92
91,rainnight,86.44
37,rainnight,89.93
2,rainnight,83.33
1,rainnight,93.18
75,rainnight,90.2
82,rainnight,28.57
83,rainnight,87.18
15,rainnight,89.24
12,rainnight,87.76
81,rainnight,94.44
38,rainnight,100.0
87,rainnight,56.96
77,rainnight,77.54
102,rainnight,96.0
17,rainnight,76.92
76,rainnight,83.33
71,rainnight,100.0
7,rainnight,50.0
11,rainnight,73.33
73,rainnight,93.88
22,rainnight,81.54
24,rainnight,70.0
93,rainnight,10.34
40,rainnight,89.36
64,rainnight,18.18
33,rainnight,83.33
79,rainnight,92.23
26,rainnight,90.91
42,rainnight,91.03
39,rainnight,87.88
4,rainnight,88.89
54,rainnight,37.5
34,rainnight,95.24
99,rainnight,94.74
56,rainnight,45.83
13,rainnight,50.0
96,rainnight,14.29
88,rainnight,71.43
29,rainnight,78.95
25,rainnight,71.43
92,rainnight,0.0
3,rainnight,71.43
89,rainnight,75.0
27,rainnight,11.76
94,rainnight,0.0
65,rainnight,44.44
100,rainnight,100.0
98,rainnight,66.67
18,rainnight,20.0
95,rainnight,0.0
8,rainnight,66.67
14,rainnight,33.33
85,rainnight,0.0
5,rainnight,85.71
80,rainnight,66.67
84,rainnight,0.0
9,rainnight,33.33
