images,Original_model_42_ideallevelfog,fog1_model_42_ideallevelfog,fog2_model_42_ideallevelfog,fog3_model_42_ideallevelfog,fog4_model_42_ideallevelfog,fog5_model_42_ideallevelfog,fog6_model_42_ideallevelfog,fog7_model_42_ideallevelfog,fog8_model_42_ideallevelfog,fog9_model_42_ideallevelfog,fog10_model_42_ideallevelfog
9773,95.1711511306661,84.1500173948634,78.91138851939016,71.5852890617006,61.782767829734986,49.79028855008698,36.53863706129132,22.47953238514274,11.819410621098944,5.268700501381357,2.5167236263174044
