category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,93.67207809694793,83.88817324955116,77.42500897666068,69.92821364452423,57.80944793536806,46.54505385996408,33.97582136445243,21.005022441651704,11.132248653500898,3.9493985637342908,2.0201974865350087
Regularoty,Priority ,1041,97.79158501440922,93.46789625360232,90.68187319884728,86.26435158501441,80.11384245917387,72.71731988472622,59.65439961575408,41.11343900096061,26.99538904899136,13.54388088376561,6.4358501440922184
Regularoty,Prohibitory,3957,95.95714682840537,82.08117513267626,76.54787717968158,68.68900682335102,58.55424311346978,44.756282537275716,31.588137477887283,18.52352034369472,7.431394996209249,1.8693151377306034,0.7824412433661865
Regularoty,Mandatory,1203,96.09330008312551,87.3638403990025,84.37274314214463,78.80235245220281,69.16165419783874,55.362385702410634,37.15635078969244,18.701704073150456,7.481604322527017,3.822876142975893,1.6628013300083127
Regularoty,Special regulations,1344,92.48702380952378,80.58130952380952,74.32878720238095,65.02987351190475,57.07174107142857,47.24540178571428,36.90505208333333,25.51969494047619,18.005840773809524,12.348787202380954,6.174665178571429
