class,filters,error
50,Original,93.48
97,Original,76.19
81,Original,86.11
36,Original,100.0
23,Original,97.23
90,Original,96.6
30,Original,98.14
31,Original,91.67
77,Original,85.51
28,Original,96.48
27,Original,11.76
20,Original,98.27
29,Original,91.23
78,Original,97.46
21,Original,92.47
87,Original,92.41
74,Original,96.12
41,Original,91.75
0,Original,95.93
32,Original,97.19
16,Original,93.41
67,Original,100.0
22,Original,83.08
15,Original,91.77
1,Original,95.45
57,Original,96.94
53,Original,90.34
45,Original,98.87
66,Original,85.38
51,Original,95.88
73,Original,93.88
48,Original,92.28
37,Original,98.56
79,Original,93.2
17,Original,82.69
63,Original,95.11
6,Original,86.67
55,Original,91.77
46,Original,97.25
60,Original,92.06
52,Original,98.14
3,Original,57.14
43,Original,92.59
83,Original,98.72
61,Original,85.71
42,Original,94.87
93,Original,58.62
40,Original,89.36
72,Original,96.51
82,Original,71.43
94,Original,33.33
64,Original,72.73
35,Original,94.29
62,Original,90.91
7,Original,80.0
100,Original,100.0
2,Original,85.19
12,Original,92.86
5,Original,85.71
26,Original,95.45
33,Original,83.33
86,Original,94.38
85,Original,22.22
19,Original,89.62
49,Original,91.07
91,Original,88.14
70,Original,100.0
38,Original,66.67
68,Original,91.67
11,Original,88.89
75,Original,96.08
8,Original,33.33
44,Original,71.43
10,Original,92.31
54,Original,56.25
59,Original,100.0
71,Original,95.83
39,Original,87.88
34,Original,100.0
56,Original,66.67
102,Original,92.0
65,Original,55.56
76,Original,83.33
99,Original,94.74
25,Original,80.95
47,Original,74.07
14,Original,66.67
92,Original,8.33
24,Original,65.0
95,Original,0.0
18,Original,60.0
69,Original,72.73
88,Original,75.0
58,Original,83.33
13,Original,75.0
4,Original,88.89
89,Original,50.0
84,Original,0.0
101,Original,100.0
80,Original,100.0
96,Original,28.57
98,Original,100.0
9,Original,33.33
