category,sub-category,images,Original_model_42,snow1_model_42,snow2_model_42,snow3_model_42,snow4_model_42,snow5_model_42,snow6_model_42,snow7_model_42,snow8_model_42,snow9_model_42,snow10_model_42
Dangerous warning,Dangerous warning,2228,91.65121184919208,90.61948833034111,90.70943895870737,90.21376570915619,89.81094254937163,88.28506732495511,87.4325987432675,86.62539497307002,86.08756732495513,85.86105026929982,83.34742369838419
Regularoty,Priority ,1041,96.34838616714698,95.19849183477426,95.29137367915465,94.813381364073,95.10379442843421,94.8116330451489,94.71730067243035,94.42715658021135,93.66281460134486,93.17928914505283,92.02931796349665
Regularoty,Prohibitory,3957,93.85780136467021,93.3024134445287,92.46862269396007,91.6844983573414,91.18071771544098,90.09481930755624,88.78028556987616,87.6924134445287,86.02557998483698,85.1400379075057,83.87645943896894
Regularoty,Mandatory,1203,94.59714048212803,94.92865336658356,94.59753117206986,93.8482377389859,93.84935162094764,92.68464671654199,92.60132169576063,92.51905236907729,91.76976724854529,90.94015793848713,91.43917705735662
Regularoty,Special regulations,1344,89.88061755952383,89.43314732142858,88.69308035714286,87.72472470238097,87.8702455357143,86.68145833333334,85.04409226190475,84.07814732142859,84.00130208333336,83.40610863095237,82.21571428571428
