class,filters,error
57,snow2,91.33
36,snow2,99.35
12,snow2,87.76
20,snow2,98.27
30,snow2,97.91
32,snow2,95.22
29,snow2,78.95
50,snow2,91.3
37,snow2,97.84
16,snow2,92.31
39,snow2,87.88
51,snow2,93.0
45,snow2,100.0
15,snow2,87.97
53,snow2,86.13
102,snow2,92.0
61,snow2,85.71
46,snow2,97.25
67,snow2,100.0
43,snow2,90.74
77,snow2,85.51
48,snow2,91.98
52,snow2,97.11
63,snow2,95.11
19,snow2,94.34
83,snow2,97.44
28,snow2,96.88
86,snow2,92.7
90,snow2,96.93
55,snow2,90.91
35,snow2,91.43
4,snow2,88.89
26,snow2,95.45
74,snow2,96.12
87,snow2,91.14
22,snow2,83.08
23,snow2,96.92
78,snow2,97.97
70,snow2,100.0
68,snow2,91.67
21,snow2,92.47
10,snow2,84.62
47,snow2,66.67
1,snow2,90.91
79,snow2,94.17
92,snow2,8.33
49,snow2,91.07
31,snow2,90.56
93,snow2,51.72
17,snow2,84.62
59,snow2,100.0
97,snow2,74.6
60,snow2,95.24
73,snow2,95.92
6,snow2,88.33
41,snow2,90.72
58,snow2,83.33
0,snow2,95.93
42,snow2,93.59
66,snow2,83.85
24,snow2,70.0
72,snow2,95.35
34,snow2,100.0
80,snow2,100.0
40,snow2,91.49
95,snow2,0.0
11,snow2,86.67
56,snow2,50.0
81,snow2,83.33
33,snow2,83.33
75,snow2,96.08
96,snow2,28.57
2,snow2,79.63
5,snow2,85.71
69,snow2,72.73
7,snow2,72.5
8,snow2,33.33
54,snow2,43.75
82,snow2,57.14
64,snow2,81.82
27,snow2,11.76
71,snow2,95.83
88,snow2,75.0
62,snow2,84.85
25,snow2,80.95
44,snow2,71.43
3,snow2,66.67
76,snow2,83.33
14,snow2,66.67
99,snow2,84.21
91,snow2,88.14
89,snow2,12.5
100,snow2,83.33
65,snow2,55.56
101,snow2,100.0
18,snow2,40.0
85,snow2,33.33
84,snow2,0.0
38,snow2,66.67
94,snow2,0.0
9,snow2,33.33
13,snow2,100.0
98,snow2,66.67
