category,sub-category,images,Original_model_42,fognight_model_42,fogsnow_model_42,fograin_model_42,rainnight_model_42,snownight_model_42
Dangerous warning,Dangerous warning,2228,90.21627468581687,70.87103231597845,62.70193447037702,71.49948384201079,74.28198384201077,50.85273788150807
Regularoty,Priority ,1041,96.1580019212296,77.90549471661863,85.88020172910662,86.45341978866475,84.62837656099906,63.59272814601346
Regularoty,Prohibitory,3957,93.73214809198886,68.0571544099065,66.79320192064695,73.69307556229468,73.54108415466263,52.10963356077839
Regularoty,Mandatory,1203,94.513034081463,60.68173732335826,72.6519451371571,77.55689110556939,75.81125519534498,57.93828761429759
Regularoty,Special regulations,1344,87.72069196428572,54.83672619047619,69.04606398809524,74.48045386904761,67.18802083333333,47.02183779761904
