class,filters,error
60,fog1,79.37
86,fog1,88.2
30,fog1,97.22
50,fog1,93.24
93,fog1,31.03
51,fog1,89.3
20,fog1,95.24
97,fog1,80.95
87,fog1,67.72
15,fog1,93.04
78,fog1,96.45
32,fog1,95.79
66,fog1,82.31
65,fog1,44.44
90,fog1,97.73
31,fog1,93.89
21,fog1,90.32
55,fog1,83.12
74,fog1,94.66
52,fog1,94.63
23,fog1,93.54
45,fog1,97.74
41,fog1,92.78
28,fog1,96.48
1,fog1,93.18
43,fog1,90.74
57,fog1,89.8
37,fog1,95.68
48,fog1,91.36
2,fog1,75.93
46,fog1,97.25
63,fog1,95.11
42,fog1,88.46
77,fog1,81.16
16,fog1,90.84
67,fog1,96.11
17,fog1,67.31
53,fog1,83.19
4,fog1,44.44
76,fog1,72.22
25,fog1,71.43
3,fog1,57.14
36,fog1,94.81
0,fog1,93.5
27,fog1,5.88
12,fog1,71.43
49,fog1,76.79
19,fog1,84.91
83,fog1,97.44
40,fog1,89.36
73,fog1,95.92
79,fog1,93.2
29,fog1,63.16
22,fog1,83.08
47,fog1,62.96
68,fog1,88.89
54,fog1,31.25
6,fog1,88.33
72,fog1,95.35
75,fog1,92.16
56,fog1,58.33
81,fog1,86.11
58,fog1,50.0
35,fog1,82.86
5,fog1,85.71
62,fog1,69.7
69,fog1,72.73
26,fog1,81.82
39,fog1,90.91
71,fog1,95.83
7,fog1,70.0
11,fog1,86.67
96,fog1,57.14
70,fog1,98.28
95,fog1,0.0
61,fog1,96.43
91,fog1,81.36
10,fog1,61.54
88,fog1,85.71
94,fog1,0.0
100,fog1,33.33
85,fog1,11.11
24,fog1,50.0
59,fog1,100.0
33,fog1,77.78
102,fog1,88.0
92,fog1,25.0
99,fog1,73.68
64,fog1,27.27
34,fog1,100.0
44,fog1,85.71
18,fog1,0.0
84,fog1,0.0
13,fog1,0.0
38,fog1,66.67
89,fog1,87.5
8,fog1,0.0
14,fog1,33.33
82,fog1,71.43
98,fog1,0.0
101,fog1,100.0
9,fog1,66.67
80,fog1,100.0
