images,Original_model_42_noiselevelfog,fog1_model_42_noiselevelfog,fog2_model_42_noiselevelfog,fog3_model_42_noiselevelfog,fog4_model_42_noiselevelfog,fog5_model_42_noiselevelfog,fog6_model_42_noiselevelfog,fog7_model_42_noiselevelfog,fog8_model_42_noiselevelfog,fog9_model_42_noiselevelfog,fog10_model_42_noiselevelfog
9773,92.35634298577715,89.50218254374295,87.89464340530033,86.5555203110611,83.41419420853371,79.32073160749002,73.5083321395682,62.4370142228589,47.30302670623144,25.090248644223884,3.67320474777448
