category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,90.35062387791741,86.58023788150805,85.23356822262119,83.30455565529623,80.74534111310592,76.57060592459605,69.1638958707361,56.911364452423705,36.893657989228004,12.79346947935368,0.0
Regularoty,Priority ,1041,96.73313160422671,95.39231508165226,95.09703170028818,94.90659942363112,93.37179634966378,92.50652257444764,90.4897790585975,86.262939481268,78.9621325648415,59.9452353506244,3.1701440922190196
Regularoty,Prohibitory,3957,93.04986858731363,90.17024766237049,88.19808693454638,87.036684356836,83.06919383371239,78.31791003285316,71.49421784179934,59.893949962092485,43.49207480414455,19.58552944149608,0.9601314126863787
Regularoty,Mandatory,1203,94.92888611803826,92.60231920199504,90.77317539484623,89.1117705735661,86.53329177057356,81.12969243557772,75.64365752285951,60.26674979218619,43.224106400665,16.126300914380714,2.07763923524522
Regularoty,Special regulations,1344,87.94671130952383,85.0419642857143,83.25743303571429,81.77169642857145,78.34963541666666,74.99994047619047,71.57587053571429,62.572499999999984,54.90854910714285,42.70854166666667,19.568058035714284
