class,filters,error
30,Original,98.14
83,Original,96.15
32,Original,96.91
48,Original,92.9
20,Original,97.4
52,Original,96.9
29,Original,77.19
53,Original,86.55
31,Original,95.56
23,Original,96.31
37,Original,94.96
45,Original,97.74
67,Original,99.44
86,Original,91.57
91,Original,89.83
61,Original,94.64
73,Original,97.96
46,Original,96.86
50,Original,95.41
77,Original,86.96
40,Original,93.62
64,Original,27.27
16,Original,94.14
63,Original,97.33
60,Original,87.3
39,Original,90.91
57,Original,93.37
12,Original,82.65
65,Original,33.33
43,Original,98.15
93,Original,44.83
22,Original,83.08
28,Original,97.27
47,Original,81.48
0,Original,96.75
66,Original,80.77
58,Original,66.67
6,Original,90.0
99,Original,73.68
15,Original,93.67
72,Original,97.67
97,Original,87.3
88,Original,85.71
55,Original,90.48
74,Original,97.09
19,Original,89.62
90,Original,98.06
49,Original,89.29
36,Original,98.05
79,Original,90.29
51,Original,96.71
34,Original,100.0
41,Original,92.78
76,Original,77.78
35,Original,91.43
21,Original,93.55
7,Original,82.5
24,Original,70.0
54,Original,43.75
42,Original,88.46
5,Original,85.71
78,Original,97.46
25,Original,76.19
100,Original,83.33
27,Original,5.88
75,Original,92.16
17,Original,76.92
70,Original,100.0
3,Original,52.38
10,Original,61.54
69,Original,72.73
26,Original,81.82
87,Original,73.42
62,Original,87.88
68,Original,94.44
11,Original,86.67
33,Original,77.78
1,Original,95.45
81,Original,88.89
98,Original,66.67
102,Original,92.0
2,Original,85.19
56,Original,58.33
71,Original,100.0
38,Original,88.89
4,Original,88.89
92,Original,50.0
9,Original,33.33
18,Original,20.0
13,Original,25.0
59,Original,100.0
89,Original,62.5
82,Original,85.71
85,Original,0.0
101,Original,100.0
8,Original,33.33
95,Original,0.0
84,Original,0.0
94,Original,0.0
96,Original,57.14
44,Original,85.71
80,Original,100.0
14,Original,33.33
