category,sub-category,images,Original_model_42,fognight_model_42,fogsnow_model_42,fograin_model_42,rainnight_model_42,snownight_model_42
Dangerous warning,Dangerous warning,2228,93.71613554757629,39.49639138240574,32.27253141831239,40.97900807899462,64.3615170556553,27.379847396768398
Regularoty,Priority ,1041,97.11794428434197,54.75467819404418,48.990307396733904,60.81089337175792,72.81534101825169,32.85450528338137
Regularoty,Prohibitory,3957,95.60276472074806,32.5764695476371,26.282198635329795,35.58277482941622,59.617015415718974,20.217882234015672
Regularoty,Mandatory,1203,95.594289276808,39.40271820448878,34.91197007481296,46.300282626766425,63.83920199501246,26.3510889443059
Regularoty,Special regulations,1344,91.89095982142858,33.77964285714285,35.04442708333333,42.411398809523824,56.40131696428572,20.537299107142857
