class,filters,error
19,snownight,70.75
12,snownight,70.41
62,snownight,81.82
57,snownight,82.14
87,snownight,24.68
59,snownight,92.59
52,snownight,81.82
79,snownight,85.44
46,snownight,80.0
16,snownight,86.08
32,snownight,75.56
51,snownight,79.42
21,snownight,75.27
77,snownight,76.09
50,snownight,74.64
93,snownight,20.69
28,snownight,78.52
72,snownight,90.7
48,snownight,80.86
90,snownight,84.14
63,snownight,56.89
71,snownight,83.33
53,snownight,61.34
81,snownight,88.89
45,snownight,92.08
20,snownight,84.42
66,snownight,46.15
30,snownight,94.2
29,snownight,71.93
17,snownight,73.08
41,snownight,88.66
49,snownight,83.93
37,snownight,77.7
78,snownight,83.25
74,snownight,74.27
22,snownight,76.92
44,snownight,85.71
47,snownight,62.96
75,snownight,80.39
36,snownight,85.06
23,snownight,92.92
27,snownight,5.88
6,snownight,85.0
15,snownight,82.91
24,snownight,45.0
2,snownight,88.89
85,snownight,66.67
11,snownight,55.56
10,snownight,100.0
31,snownight,83.89
43,snownight,81.48
73,snownight,89.8
35,snownight,40.0
0,snownight,89.43
99,snownight,73.68
34,snownight,100.0
67,snownight,83.89
97,snownight,74.6
68,snownight,80.56
40,snownight,82.98
42,snownight,88.46
55,snownight,66.67
86,snownight,58.43
91,snownight,66.1
33,snownight,77.78
88,snownight,57.14
58,snownight,58.33
25,snownight,57.14
83,snownight,57.69
60,snownight,66.67
64,snownight,18.18
70,snownight,89.66
1,snownight,77.27
26,snownight,77.27
4,snownight,77.78
7,snownight,37.5
84,snownight,0.0
61,snownight,83.93
80,snownight,100.0
39,snownight,81.82
69,snownight,72.73
3,snownight,52.38
56,snownight,20.83
38,snownight,66.67
65,snownight,33.33
95,snownight,0.0
101,snownight,80.0
89,snownight,37.5
96,snownight,28.57
102,snownight,76.0
9,snownight,66.67
13,snownight,50.0
82,snownight,42.86
92,snownight,8.33
98,snownight,66.67
14,snownight,33.33
100,snownight,50.0
76,snownight,55.56
54,snownight,37.5
5,snownight,85.71
8,snownight,33.33
94,snownight,0.0
18,snownight,40.0
