class,filters,error
15,fogsnow,25.32
61,fogsnow,12.5
71,fogsnow,12.5
67,fogsnow,20.0
45,fogsnow,29.81
66,fogsnow,16.92
50,fogsnow,33.82
84,fogsnow,0.0
75,fogsnow,54.9
52,fogsnow,22.52
46,fogsnow,23.14
93,fogsnow,3.45
80,fogsnow,33.33
29,fogsnow,10.53
74,fogsnow,38.35
48,fogsnow,43.83
63,fogsnow,55.11
79,fogsnow,42.72
26,fogsnow,31.82
4,fogsnow,11.11
16,fogsnow,41.03
57,fogsnow,11.22
6,fogsnow,11.67
51,fogsnow,24.69
32,fogsnow,36.52
0,fogsnow,35.77
90,fogsnow,51.94
87,fogsnow,20.89
41,fogsnow,46.39
70,fogsnow,36.21
53,fogsnow,8.82
55,fogsnow,9.52
28,fogsnow,23.83
31,fogsnow,27.22
42,fogsnow,32.05
37,fogsnow,5.76
81,fogsnow,16.67
97,fogsnow,31.75
25,fogsnow,19.05
83,fogsnow,14.1
23,fogsnow,52.0
86,fogsnow,21.35
82,fogsnow,0.0
73,fogsnow,59.18
78,fogsnow,29.44
94,fogsnow,0.0
20,fogsnow,54.98
17,fogsnow,23.08
40,fogsnow,10.64
12,fogsnow,23.47
21,fogsnow,22.58
19,fogsnow,17.92
47,fogsnow,7.41
49,fogsnow,30.36
60,fogsnow,26.98
30,fogsnow,72.85
77,fogsnow,42.75
91,fogsnow,35.59
72,fogsnow,47.67
36,fogsnow,47.4
22,fogsnow,43.08
68,fogsnow,25.0
96,fogsnow,42.86
7,fogsnow,7.5
59,fogsnow,3.7
34,fogsnow,28.57
54,fogsnow,6.25
27,fogsnow,0.0
24,fogsnow,0.0
35,fogsnow,8.57
1,fogsnow,29.55
33,fogsnow,44.44
2,fogsnow,18.52
43,fogsnow,29.63
88,fogsnow,3.57
38,fogsnow,11.11
65,fogsnow,0.0
85,fogsnow,0.0
62,fogsnow,24.24
10,fogsnow,23.08
102,fogsnow,32.0
11,fogsnow,15.56
13,fogsnow,0.0
3,fogsnow,0.0
56,fogsnow,4.17
69,fogsnow,27.27
64,fogsnow,27.27
39,fogsnow,24.24
89,fogsnow,25.0
58,fogsnow,0.0
99,fogsnow,52.63
92,fogsnow,8.33
76,fogsnow,16.67
14,fogsnow,0.0
5,fogsnow,28.57
9,fogsnow,0.0
95,fogsnow,0.0
100,fogsnow,0.0
18,fogsnow,0.0
44,fogsnow,28.57
98,fogsnow,0.0
8,fogsnow,0.0
101,fogsnow,0.0
