class,filters,error
16,rainnight,89.38
77,rainnight,75.36
23,rainnight,96.92
51,rainnight,93.0
43,rainnight,87.04
52,rainnight,94.83
74,rainnight,88.83
36,rainnight,93.51
20,rainnight,93.07
90,rainnight,94.01
48,rainnight,87.65
39,rainnight,87.88
53,rainnight,80.67
83,rainnight,85.9
97,rainnight,77.78
32,rainnight,90.17
66,rainnight,64.62
5,rainnight,85.71
15,rainnight,94.94
55,rainnight,92.21
79,rainnight,90.29
21,rainnight,86.02
50,rainnight,89.61
86,rainnight,71.91
88,rainnight,64.29
31,rainnight,91.11
30,rainnight,95.82
46,rainnight,96.47
45,rainnight,98.11
28,rainnight,92.19
78,rainnight,96.45
63,rainnight,75.11
81,rainnight,91.67
67,rainnight,97.22
11,rainnight,82.22
10,rainnight,100.0
40,rainnight,85.11
35,rainnight,74.29
70,rainnight,96.55
87,rainnight,33.54
19,rainnight,88.68
76,rainnight,72.22
96,rainnight,14.29
61,rainnight,92.86
72,rainnight,96.51
42,rainnight,94.87
37,rainnight,92.09
57,rainnight,93.37
24,rainnight,55.0
12,rainnight,88.78
0,rainnight,93.5
41,rainnight,96.91
29,rainnight,82.46
59,rainnight,100.0
71,rainnight,100.0
91,rainnight,88.14
22,rainnight,76.92
73,rainnight,89.8
2,rainnight,88.89
6,rainnight,91.67
62,rainnight,90.91
75,rainnight,88.24
100,rainnight,33.33
60,rainnight,80.95
44,rainnight,85.71
93,rainnight,48.28
49,rainnight,89.29
17,rainnight,82.69
102,rainnight,96.0
82,rainnight,42.86
54,rainnight,37.5
69,rainnight,72.73
3,rainnight,71.43
1,rainnight,93.18
27,rainnight,0.0
85,rainnight,55.56
89,rainnight,37.5
38,rainnight,66.67
58,rainnight,75.0
7,rainnight,62.5
26,rainnight,81.82
25,rainnight,76.19
56,rainnight,54.17
68,rainnight,86.11
33,rainnight,83.33
65,rainnight,44.44
99,rainnight,89.47
34,rainnight,100.0
47,rainnight,62.96
84,rainnight,25.0
4,rainnight,77.78
101,rainnight,80.0
18,rainnight,40.0
64,rainnight,18.18
14,rainnight,33.33
13,rainnight,75.0
8,rainnight,66.67
95,rainnight,0.0
92,rainnight,8.33
98,rainnight,66.67
94,rainnight,0.0
80,rainnight,100.0
9,rainnight,100.0
