category,sub-category,images,Original_model_42,rain1_model_42,rain2_model_42,rain3_model_42,rain4_model_42,rain5_model_42,rain6_model_42,rain7_model_42,rain8_model_42,rain9_model_42,rain10_model_42
Dangerous warning,Dangerous warning,2228,90.30619838420108,89.99175044883303,89.54351436265708,89.54285008976662,89.09249551166965,89.27293985637344,88.77931328545779,88.28450179533215,88.77902154398564,88.64438509874326,88.28622531418311
Regularoty,Priority ,1041,95.67582132564843,95.9649855907781,95.67890489913545,95.48538904899138,95.29493756003843,95.29169068203652,95.67793467819405,95.77240153698368,94.90695485110471,95.67685878962536,95.48307396733911
Regularoty,Prohibitory,3957,93.5552666161233,93.1759716957291,92.67192064695476,92.54518574677786,92.09004801617387,92.26619914076322,92.2162218852666,92.08890573666919,91.12901945918627,91.66005812484205,90.77575435936315
Regularoty,Mandatory,1203,94.42938487115549,94.76366583541149,94.76290108063178,94.763931837074,94.5971820448878,94.68022443890277,94.09997506234416,94.67960099750626,94.01620116375729,94.09865336658355,94.43020781379886
Regularoty,Special regulations,1344,91.14473958333336,91.66918154761906,91.22228422619051,90.92595238095242,91.14675595238096,91.22104910714287,91.2231994047619,90.32636160714289,90.84644345238098,90.55039434523813,91.0735119047619
