class,filters,error
50,rain,81.4
79,rain,93.2
86,rain,89.89
40,rain,68.09
47,rain,81.48
49,rain,89.29
61,rain,91.07
20,rain,88.74
45,rain,87.55
0,rain,88.62
52,rain,78.72
67,rain,75.0
91,rain,49.15
78,rain,82.23
66,rain,33.85
51,rain,48.56
29,rain,31.58
93,rain,15.52
48,rain,88.27
46,rain,74.12
19,rain,67.92
30,rain,94.66
4,rain,66.67
90,rain,96.93
70,rain,89.66
22,rain,80.0
15,rain,85.44
63,rain,71.11
57,rain,37.76
41,rain,83.51
10,rain,76.92
37,rain,87.77
31,rain,82.78
23,rain,90.77
43,rain,81.48
32,rain,92.7
16,rain,79.85
81,rain,63.89
11,rain,51.11
75,rain,76.47
55,rain,53.68
85,rain,44.44
1,rain,59.09
87,rain,56.96
28,rain,85.16
39,rain,66.67
74,rain,94.17
24,rain,30.0
35,rain,45.71
8,rain,0.0
12,rain,73.47
21,rain,68.82
42,rain,92.31
97,rain,79.37
95,rain,0.0
53,rain,63.87
58,rain,50.0
88,rain,64.29
36,rain,96.1
6,rain,80.0
60,rain,53.97
59,rain,77.78
18,rain,40.0
2,rain,85.19
82,rain,57.14
62,rain,66.67
72,rain,77.91
33,rain,55.56
17,rain,51.92
77,rain,78.26
71,rain,62.5
76,rain,77.78
83,rain,76.92
73,rain,97.96
100,rain,0.0
25,rain,71.43
68,rain,52.78
7,rain,17.5
27,rain,5.88
26,rain,86.36
102,rain,92.0
69,rain,72.73
38,rain,44.44
56,rain,45.83
99,rain,78.95
54,rain,43.75
3,rain,47.62
34,rain,90.48
94,rain,0.0
92,rain,0.0
5,rain,42.86
64,rain,18.18
101,rain,60.0
89,rain,25.0
84,rain,25.0
96,rain,28.57
13,rain,50.0
65,rain,0.0
9,rain,33.33
80,rain,100.0
98,rain,0.0
44,rain,85.71
14,rain,0.0
