category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,90.80023339317775,88.23858617594256,86.8949012567325,85.23281867145423,82.27146768402154,77.2893985637343,70.64588868940753,57.99034111310593,35.50232495511669,12.567114003590662,0.22405745062836624
Regularoty,Priority ,1041,95.96364073006724,95.10095100864552,93.95153698366954,93.1811047070125,92.41284341978867,90.68283381364073,87.80107588856869,83.09173871277619,72.91026897214216,46.78364073006725,1.7290874159462055
Regularoty,Prohibitory,3957,94.00956280010107,91.48408895628,90.3973666919383,88.82951983826132,85.1396411422795,80.66645185746775,73.38934040940104,63.229221632549915,44.301389941875165,19.586396259792775,0.9350644427596665
Regularoty,Mandatory,1203,94.6788944305902,93.7641645885287,92.18557772236076,90.4411637572735,87.86339983374899,86.20272651704074,78.3036990856193,65.83668329177058,44.885818786367416,14.964372402327514,1.6627098919368248
Regularoty,Special regulations,1344,89.80561011904761,87.2765699404762,86.16144345238096,85.11933779761904,82.06806547619048,78.87012648809524,72.47043898809524,65.54860119047619,57.21934523809523,38.76567708333334,21.94996279761905
