class,filters,error
74,Original,97.57
51,Original,94.65
76,Original,88.89
45,Original,99.25
15,Original,94.94
30,Original,96.98
52,Original,97.93
40,Original,89.36
16,Original,93.04
87,Original,96.84
50,Original,94.2
23,Original,96.0
68,Original,94.44
0,Original,97.56
57,Original,93.88
37,Original,95.68
48,Original,93.21
90,Original,96.6
44,Original,85.71
28,Original,98.05
46,Original,97.25
47,Original,85.19
20,Original,94.81
41,Original,92.78
59,Original,100.0
12,Original,90.82
55,Original,95.67
97,Original,87.3
31,Original,93.33
53,Original,90.76
3,Original,52.38
63,Original,97.33
42,Original,92.31
93,Original,56.9
78,Original,97.97
36,Original,99.35
72,Original,97.67
32,Original,96.63
29,Original,80.7
49,Original,91.07
22,Original,81.54
91,Original,89.83
79,Original,91.26
19,Original,91.51
81,Original,80.56
33,Original,83.33
6,Original,95.0
7,Original,72.5
75,Original,94.12
92,Original,25.0
100,Original,33.33
54,Original,43.75
56,Original,79.17
73,Original,91.84
62,Original,75.76
86,Original,91.57
11,Original,91.11
66,Original,85.38
77,Original,85.51
83,Original,96.15
64,Original,27.27
70,Original,100.0
61,Original,94.64
43,Original,98.15
39,Original,78.79
21,Original,93.55
67,Original,99.44
58,Original,91.67
1,Original,81.82
2,Original,85.19
60,Original,92.06
17,Original,80.77
35,Original,94.29
38,Original,77.78
26,Original,95.45
101,Original,60.0
27,Original,0.0
71,Original,95.83
10,Original,76.92
88,Original,78.57
102,Original,96.0
85,Original,33.33
5,Original,85.71
25,Original,76.19
99,Original,78.95
82,Original,85.71
95,Original,0.0
69,Original,72.73
4,Original,88.89
34,Original,100.0
24,Original,65.0
18,Original,80.0
84,Original,0.0
96,Original,42.86
89,Original,12.5
13,Original,75.0
94,Original,0.0
65,Original,33.33
9,Original,33.33
98,Original,66.67
14,Original,0.0
8,Original,33.33
80,Original,100.0
