class,filters,error
71,snow,80.0
0,snow,84.92
23,snow,85.98
30,snow,90.19
106,snow,33.33
57,snow,57.36
102,snow,85.19
32,snow,85.27
50,snow,82.08
61,snow,68.42
31,snow,80.11
52,snow,76.24
37,snow,88.11
41,snow,85.15
90,snow,92.12
125,snow,17.31
70,snow,85.94
46,snow,75.88
66,snow,79.41
74,snow,88.06
118,snow,63.54
51,snow,63.52
81,snow,81.08
12,snow,84.16
77,snow,83.92
20,snow,89.18
16,snow,86.69
97,snow,85.94
11,snow,77.08
55,snow,70.51
28,snow,83.01
78,snow,92.68
63,snow,77.09
45,snow,84.85
6,snow,80.95
64,snow,28.57
15,snow,83.75
72,snow,97.78
127,snow,7.69
21,snow,81.25
110,snow,74.44
36,snow,85.26
117,snow,38.71
29,snow,38.98
1,snow,66.67
79,snow,94.39
73,snow,90.0
75,snow,79.63
34,snow,69.57
83,snow,95.06
48,snow,86.2
40,snow,75.0
22,snow,92.86
53,snow,73.42
119,snow,88.24
100,snow,0.0
91,snow,83.61
2,snow,82.14
47,snow,77.42
99,snow,73.91
111,snow,37.45
116,snow,62.5
88,snow,44.83
42,snow,87.5
93,snow,49.18
49,snow,83.05
67,snow,85.16
8,snow,57.14
19,snow,77.98
54,snow,50.0
3,snow,77.27
13,snow,40.0
120,snow,5.26
114,snow,56.1
126,snow,48.39
43,snow,84.48
68,snow,74.36
62,snow,85.71
92,snow,46.67
56,snow,50.0
87,snow,62.87
39,snow,61.11
86,snow,58.24
59,snow,80.0
35,snow,83.33
82,snow,87.5
5,snow,25.0
18,snow,88.89
27,snow,4.35
121,snow,0.0
124,snow,12.5
60,snow,63.08
128,snow,27.27
17,snow,63.64
65,snow,54.55
7,snow,47.73
108,snow,25.0
123,snow,0.0
10,snow,87.5
103,snow,64.71
105,snow,47.37
44,snow,75.0
113,snow,0.0
4,snow,22.22
25,snow,65.22
26,snow,86.96
76,snow,84.21
33,snow,88.89
115,snow,0.0
96,snow,0.0
98,snow,66.67
58,snow,83.33
14,snow,0.0
24,snow,42.86
112,snow,0.0
129,snow,22.22
95,snow,0.0
89,snow,44.44
38,snow,80.0
107,snow,87.5
80,snow,40.0
85,snow,20.0
84,snow,20.0
69,snow,93.33
101,snow,25.0
104,snow,25.0
9,snow,50.0
109,snow,12.5
122,snow,33.33
94,snow,0.0
