class,filters,error
90,night,87.3
64,night,0.0
23,night,92.07
55,night,45.3
52,night,87.4
41,night,61.39
30,night,93.22
59,night,100.0
67,night,86.26
51,night,58.61
84,night,20.0
19,night,56.88
86,night,34.07
31,night,55.91
48,night,77.91
37,night,54.55
50,night,86.92
53,night,68.78
77,night,60.14
32,night,88.95
119,night,95.59
35,night,63.89
111,night,26.81
15,night,78.75
58,night,83.33
10,night,37.5
110,night,65.0
40,night,75.0
1,night,87.5
36,night,79.49
21,night,52.08
46,night,72.37
16,night,92.45
83,night,88.89
72,night,68.89
125,night,1.92
0,night,85.71
22,night,84.29
66,night,2.21
2,night,94.64
79,night,82.24
28,night,91.89
74,night,72.14
78,night,82.93
62,night,80.0
68,night,61.54
70,night,87.5
20,night,78.79
12,night,77.23
127,night,7.69
45,night,82.95
87,night,64.07
91,night,65.57
96,night,22.22
63,night,49.34
114,night,82.93
93,night,34.43
118,night,63.54
56,night,0.0
116,night,53.12
17,night,20.0
81,night,32.43
100,night,33.33
29,night,42.37
85,night,50.0
57,night,30.46
39,night,75.0
11,night,79.17
42,night,93.75
24,night,33.33
49,night,77.97
7,night,52.27
61,night,94.74
25,night,60.87
97,night,90.62
43,night,74.14
105,night,84.21
60,night,60.0
88,night,48.28
121,night,33.33
18,night,88.89
6,night,77.78
112,night,0.0
124,night,45.83
126,night,45.16
47,night,67.74
99,night,30.43
128,night,9.09
102,night,88.89
104,night,0.0
26,night,56.52
69,night,93.33
103,night,64.71
3,night,45.45
117,night,9.68
38,night,40.0
129,night,27.78
107,night,100.0
94,night,25.0
4,night,66.67
113,night,0.0
5,night,0.0
76,night,10.53
71,night,56.0
92,night,20.0
95,night,0.0
33,night,50.0
120,night,5.26
54,night,5.56
73,night,66.0
82,night,0.0
89,night,66.67
75,night,68.52
115,night,0.0
34,night,86.96
44,night,75.0
14,night,0.0
101,night,0.0
27,night,0.0
8,night,85.71
65,night,18.18
123,night,50.0
13,night,0.0
109,night,37.5
106,night,66.67
98,night,0.0
9,night,50.0
108,night,50.0
80,night,20.0
122,night,0.0
