class,filters,error
97,rain,84.38
91,rain,59.02
52,rain,75.41
62,rain,62.86
9,rain,75.0
19,rain,62.39
51,rain,50.82
63,rain,81.5
31,rain,84.41
57,rain,43.15
126,rain,48.39
82,rain,75.0
16,rain,88.85
84,rain,20.0
90,rain,95.5
45,rain,76.14
111,rain,22.98
21,rain,82.29
23,rain,91.46
30,rain,89.72
55,rain,70.51
29,rain,30.51
109,rain,12.5
36,rain,88.46
32,rain,92.92
37,rain,93.01
88,rain,41.38
22,rain,78.57
86,rain,21.98
74,rain,84.08
114,rain,34.15
50,rain,79.42
67,rain,78.02
77,rain,80.42
1,rain,60.42
92,rain,20.0
110,rain,71.11
128,rain,39.39
60,rain,58.46
75,rain,74.07
66,rain,61.76
118,rain,58.33
17,rain,72.73
99,rain,91.3
124,rain,20.83
46,rain,78.6
15,rain,86.25
8,rain,14.29
81,rain,75.68
48,rain,87.42
53,rain,74.26
127,rain,42.31
49,rain,84.75
119,rain,95.59
11,rain,79.17
0,rain,92.86
76,rain,63.16
70,rain,89.06
25,rain,78.26
94,rain,0.0
83,rain,88.89
87,rain,28.14
79,rain,89.72
20,rain,81.39
56,rain,25.0
58,rain,50.0
121,rain,20.83
72,rain,83.33
39,rain,47.22
28,rain,81.08
54,rain,72.22
59,rain,70.0
12,rain,71.29
64,rain,28.57
117,rain,25.81
93,rain,75.41
120,rain,0.0
10,rain,68.75
35,rain,66.67
116,rain,53.12
61,rain,77.19
6,rain,73.02
102,rain,66.67
125,rain,7.69
43,rain,93.1
2,rain,83.93
78,rain,82.21
69,rain,80.0
85,rain,10.0
122,rain,0.0
5,rain,50.0
104,rain,0.0
95,rain,0.0
27,rain,4.35
123,rain,50.0
42,rain,86.25
108,rain,0.0
101,rain,62.5
129,rain,11.11
73,rain,86.0
3,rain,81.82
40,rain,77.08
112,rain,0.0
71,rain,72.0
41,rain,91.09
44,rain,87.5
103,rain,76.47
65,rain,63.64
100,rain,0.0
113,rain,0.0
98,rain,66.67
33,rain,88.89
7,rain,40.91
38,rain,70.0
68,rain,58.97
107,rain,100.0
34,rain,73.91
18,rain,44.44
4,rain,66.67
47,rain,54.84
96,rain,33.33
24,rain,52.38
26,rain,39.13
14,rain,0.0
89,rain,11.11
80,rain,60.0
105,rain,78.95
106,rain,33.33
115,rain,0.0
13,rain,40.0
