class,filters,error
52,night,80.79
46,night,47.86
91,night,67.21
90,night,88.91
50,night,83.78
111,night,39.57
31,night,44.09
57,night,41.62
60,night,92.31
30,night,87.85
55,night,46.58
20,night,77.92
42,night,80.0
45,night,83.33
6,night,71.43
88,night,13.79
78,night,85.58
62,night,74.29
28,night,84.94
72,night,65.56
63,night,42.29
36,night,72.44
16,night,87.41
51,night,74.59
74,night,91.04
21,night,78.12
22,night,88.57
32,night,95.47
37,night,88.11
79,night,82.24
53,night,71.73
15,night,83.12
126,night,54.84
23,night,93.29
67,night,66.48
11,night,77.08
48,night,91.41
86,night,2.75
113,night,0.0
77,night,69.93
127,night,34.62
43,night,86.21
73,night,74.0
12,night,90.1
128,night,3.03
97,night,87.5
119,night,80.88
106,night,33.33
0,night,88.1
13,night,0.0
39,night,61.11
125,night,1.92
1,night,89.58
110,night,66.67
75,night,44.44
61,night,70.18
19,night,36.7
83,night,81.48
34,night,69.57
29,night,47.46
99,night,65.22
104,night,0.0
41,night,98.02
87,night,4.79
114,night,24.39
47,night,67.74
38,night,70.0
7,night,13.64
112,night,0.0
82,night,0.0
66,night,41.91
70,night,76.56
27,night,0.0
124,night,16.67
10,night,56.25
69,night,93.33
92,night,0.0
81,night,89.19
25,night,65.22
5,night,12.5
121,night,20.83
2,night,83.93
117,night,12.9
129,night,5.56
35,night,19.44
116,night,43.75
118,night,43.75
68,night,66.67
71,night,44.0
120,night,10.53
56,night,0.0
49,night,69.49
93,night,8.2
54,night,61.11
105,night,63.16
76,night,57.89
85,night,10.0
44,night,75.0
40,night,79.17
108,night,25.0
8,night,57.14
17,night,38.18
103,night,52.94
64,night,21.43
100,night,11.11
9,night,25.0
59,night,86.67
98,night,0.0
3,night,54.55
102,night,22.22
94,night,0.0
89,night,55.56
58,night,75.0
33,night,88.89
95,night,0.0
24,night,42.86
26,night,52.17
84,night,0.0
109,night,50.0
96,night,55.56
115,night,0.0
107,night,87.5
4,night,77.78
123,night,10.0
18,night,77.78
65,night,81.82
14,night,25.0
122,night,0.0
80,night,60.0
101,night,0.0
