class,filters,error
55,rain,73.93
90,rain,97.59
89,rain,33.33
30,rain,93.69
12,rain,84.16
51,rain,71.31
118,rain,76.04
67,rain,79.12
23,rain,94.21
110,rain,75.0
72,rain,96.67
76,rain,78.95
8,rain,85.71
111,rain,38.72
19,rain,62.39
103,rain,82.35
57,rain,70.05
86,rain,48.35
52,rain,84.3
28,rain,84.94
41,rain,87.13
60,rain,63.08
99,rain,95.65
10,rain,81.25
53,rain,84.39
87,rain,56.89
50,rain,88.38
2,rain,89.29
97,rain,89.06
45,rain,92.8
124,rain,39.58
36,rain,96.79
48,rain,91.41
6,rain,88.89
91,rain,81.97
39,rain,86.11
16,rain,92.09
126,rain,64.52
112,rain,0.0
62,rain,91.43
32,rain,96.6
46,rain,84.82
70,rain,79.69
74,rain,86.07
56,rain,58.33
20,rain,87.45
22,rain,94.29
37,rain,92.31
66,rain,65.44
98,rain,0.0
15,rain,90.0
78,rain,90.73
61,rain,85.96
27,rain,0.0
77,rain,86.71
42,rain,97.5
82,rain,62.5
1,rain,66.67
29,rain,35.59
64,rain,57.14
31,rain,91.94
38,rain,80.0
63,rain,85.9
0,rain,87.3
25,rain,65.22
114,rain,80.49
40,rain,95.83
125,rain,13.46
21,rain,79.17
47,rain,80.65
3,rain,77.27
127,rain,19.23
79,rain,90.65
43,rain,82.76
128,rain,30.3
121,rain,37.5
117,rain,25.81
102,rain,85.19
7,rain,54.55
68,rain,82.05
59,rain,96.67
26,rain,86.96
88,rain,55.17
92,rain,0.0
34,rain,86.96
93,rain,52.46
129,rain,11.11
83,rain,97.53
75,rain,75.93
73,rain,88.0
35,rain,91.67
71,rain,92.0
17,rain,89.09
116,rain,75.0
119,rain,98.53
49,rain,84.75
108,rain,75.0
11,rain,95.83
54,rain,61.11
123,rain,10.0
44,rain,62.5
33,rain,77.78
13,rain,20.0
95,rain,0.0
81,rain,89.19
85,rain,40.0
24,rain,76.19
106,rain,33.33
100,rain,22.22
14,rain,25.0
80,rain,80.0
96,rain,44.44
109,rain,25.0
105,rain,73.68
84,rain,20.0
58,rain,83.33
120,rain,15.79
65,rain,45.45
101,rain,37.5
69,rain,93.33
107,rain,100.0
5,rain,62.5
115,rain,0.0
94,rain,0.0
4,rain,66.67
122,rain,0.0
18,rain,77.78
9,rain,50.0
113,rain,0.0
104,rain,0.0
