category,sub-category,images,Original_model_52,Original_model_49,Original_model_42,fog_model_52,fog_model_49,fog_model_42,night_model_52,night_model_49,night_model_42,rain_model_52,rain_model_49,rain_model_42,snow_model_52,snow_model_49,snow_model_42,day_model_52,day_model_49,day_model_42
Dangerous warning,Dangerous warning,2305,86.55134056399133,83.81719739696311,86.72381778741864,24.38072451193058,32.88537527114968,34.61960086767896,76.6151409978308,75.92112798264642,80.30426030368763,79.6541518438178,78.00515835140997,79.91238177874186,80.4784989154013,76.39817787418657,79.2206377440347,86.24872451193059,83.68703253796096,86.85417787418653
Regularoty,Priority ,1044,91.28335249042145,94.15745210727971,94.72916666666666,42.818160919540226,55.07694444444444,57.28022988505745,79.88641762452106,85.24780651340997,89.56158045977011,86.9720019157088,88.69851532567048,92.0472988505747,87.06722222222221,88.60139846743296,91.09101532567051,91.28216475095785,94.1578256704981,94.73169540229884
Regularoty,Prohibitory,4015,88.46906102117063,85.72887671232878,88.32072727272727,18.980144458281448,26.17658281444583,24.059267745952674,70.8597608966376,67.02504607721043,76.33708343711085,75.66780074719803,74.27107596513076,77.7843910336239,76.41426400996264,74.74632876712329,76.98711332503116,87.77122042341223,85.10625155666251,88.24402739726027
Regularoty,Mandatory,2658,86.0052144469526,82.61906696764484,86.04183220466516,24.869296463506384,26.787336343115122,26.789416854778025,64.59782919488337,48.57076373212943,63.80692249811888,79.57024078254325,74.4545522949586,79.79740406320543,79.53407825432654,74.90622272385254,78.25311136192626,85.70445447705043,82.5438976674191,86.04282167042889
Informative,Information,49,40.81530612244898,55.10306122448979,48.97959183673469,2.039591836734694,8.162244897959184,10.205510204081634,53.06163265306122,42.85489795918367,44.89918367346938,38.77571428571429,53.06183673469388,42.85489795918367,38.77571428571429,36.73285714285714,40.81612244897959,38.77571428571429,55.10306122448979,48.97959183673469
Informative,Direction ,502,59.762470119521915,46.217111553784854,55.374780876494015,17.130836653386453,19.524980079681274,17.327908366533865,47.2102390438247,32.07157370517928,42.23342629482072,53.783386454183265,42.43045816733067,51.194501992031874,54.3830876494024,39.641932270916335,48.40685258964144,58.76525896414344,46.41372509960159,54.97868525896414
Informative,Additional panels,459,34.85843137254902,44.226797385620905,39.8685403050109,16.775925925925925,19.82520697167756,20.480261437908496,31.8081917211329,40.30503267973856,38.5632679738562,33.98583877995643,42.26481481481481,39.65106753812636,31.154400871459693,39.2171459694989,35.29442265795207,35.946492374727676,44.88010893246187,39.64997821350762
