class,filters,error
97,rain,87.5
91,rain,83.61
52,rain,73.76
62,rain,31.43
9,rain,75.0
19,rain,62.39
51,rain,60.25
63,rain,84.14
31,rain,79.03
57,rain,49.75
126,rain,51.61
82,rain,0.0
16,rain,90.65
84,rain,20.0
90,rain,95.34
45,rain,85.23
111,rain,43.4
21,rain,86.46
23,rain,91.16
30,rain,85.98
55,rain,68.38
29,rain,32.2
109,rain,12.5
36,rain,95.51
32,rain,94.9
37,rain,94.41
88,rain,62.07
22,rain,91.43
86,rain,56.59
74,rain,95.02
114,rain,53.66
50,rain,80.15
67,rain,75.82
77,rain,86.01
1,rain,64.58
92,rain,13.33
110,rain,68.89
128,rain,21.21
60,rain,50.77
75,rain,75.93
66,rain,62.5
118,rain,44.79
17,rain,76.36
99,rain,95.65
124,rain,12.5
46,rain,70.43
15,rain,81.25
8,rain,28.57
81,rain,94.59
48,rain,91.41
53,rain,70.89
127,rain,30.77
49,rain,76.27
119,rain,79.41
11,rain,81.25
0,rain,89.68
76,rain,78.95
70,rain,82.81
25,rain,73.91
94,rain,0.0
83,rain,80.25
87,rain,40.12
79,rain,94.39
20,rain,84.42
56,rain,37.5
58,rain,66.67
121,rain,20.83
72,rain,91.11
39,rain,58.33
28,rain,83.4
54,rain,72.22
59,rain,66.67
12,rain,78.22
64,rain,64.29
117,rain,19.35
93,rain,27.87
120,rain,10.53
10,rain,75.0
35,rain,72.22
116,rain,68.75
61,rain,63.16
6,rain,82.54
102,rain,81.48
125,rain,5.77
43,rain,93.1
2,rain,85.71
78,rain,83.17
69,rain,93.33
85,rain,0.0
122,rain,0.0
5,rain,12.5
104,rain,0.0
95,rain,0.0
27,rain,0.0
123,rain,10.0
42,rain,90.0
108,rain,0.0
101,rain,50.0
129,rain,27.78
73,rain,100.0
3,rain,81.82
40,rain,83.33
112,rain,0.0
71,rain,84.0
41,rain,94.06
44,rain,75.0
103,rain,76.47
65,rain,90.91
100,rain,11.11
113,rain,0.0
98,rain,66.67
33,rain,88.89
7,rain,22.73
38,rain,90.0
68,rain,76.92
107,rain,87.5
34,rain,69.57
18,rain,100.0
4,rain,77.78
47,rain,70.97
96,rain,44.44
24,rain,47.62
26,rain,60.87
14,rain,25.0
89,rain,22.22
80,rain,100.0
105,rain,47.37
106,rain,33.33
115,rain,0.0
13,rain,40.0
