class,filters,error
16,fog,32.73
46,fog,3.5
111,fog,8.09
31,fog,11.29
68,fog,7.69
30,fog,53.27
90,fog,44.53
50,fog,14.53
48,fog,19.02
42,fog,18.75
23,fog,18.9
78,fog,20.98
99,fog,8.7
52,fog,19.83
59,fog,20.0
40,fog,22.92
53,fog,4.64
37,fog,19.58
66,fog,2.21
29,fog,0.0
32,fog,35.98
45,fog,14.77
77,fog,11.19
74,fog,19.9
63,fog,13.22
2,fog,30.36
49,fog,8.47
116,fog,21.88
20,fog,12.12
67,fog,24.73
6,fog,11.11
87,fog,4.79
41,fog,23.76
28,fog,28.96
17,fog,0.0
5,fog,0.0
21,fog,19.79
15,fog,2.5
110,fog,20.56
114,fog,36.59
120,fog,21.05
57,fog,2.03
95,fog,0.0
55,fog,0.85
61,fog,26.32
69,fog,26.67
19,fog,0.0
22,fog,24.29
43,fog,24.14
51,fog,4.1
86,fog,3.3
8,fog,0.0
35,fog,22.22
97,fog,14.06
118,fog,9.38
125,fog,3.85
9,fog,0.0
36,fog,52.56
83,fog,30.86
72,fog,18.89
60,fog,0.0
81,fog,5.41
128,fog,18.18
4,fog,0.0
79,fog,23.36
12,fog,11.88
39,fog,19.44
75,fog,35.19
84,fog,20.0
92,fog,6.67
0,fog,17.46
47,fog,3.23
1,fog,4.17
121,fog,0.0
62,fog,2.86
10,fog,0.0
106,fog,0.0
119,fog,52.94
91,fog,11.48
71,fog,0.0
93,fog,16.39
76,fog,5.26
11,fog,10.42
103,fog,5.88
64,fog,0.0
124,fog,6.25
14,fog,0.0
26,fog,13.04
73,fog,22.0
117,fog,19.35
38,fog,0.0
27,fog,0.0
34,fog,30.43
126,fog,6.45
7,fog,0.0
89,fog,0.0
127,fog,3.85
102,fog,22.22
108,fog,0.0
88,fog,6.9
70,fog,43.75
80,fog,0.0
33,fog,11.11
44,fog,12.5
3,fog,4.55
25,fog,8.7
96,fog,0.0
56,fog,4.17
24,fog,0.0
54,fog,0.0
100,fog,77.78
104,fog,0.0
65,fog,0.0
107,fog,0.0
113,fog,0.0
123,fog,0.0
115,fog,0.0
129,fog,11.11
112,fog,0.0
105,fog,10.53
82,fog,0.0
101,fog,0.0
85,fog,0.0
58,fog,0.0
18,fog,33.33
98,fog,0.0
122,fog,0.0
13,fog,0.0
109,fog,0.0
94,fog,0.0
