class,filters,error
28,day,93.44
32,day,97.45
48,day,95.09
76,day,84.21
36,day,98.08
23,day,92.99
117,day,16.13
46,day,93.39
50,day,87.17
16,day,93.53
118,day,51.04
90,day,97.43
17,day,80.0
121,day,20.83
66,day,71.32
110,day,75.56
57,day,70.56
4,day,88.89
123,day,10.0
11,day,87.5
78,day,93.75
40,day,87.5
22,day,90.0
103,day,94.12
33,day,83.33
39,day,69.44
31,day,83.87
15,day,86.88
51,day,85.25
30,day,91.82
55,day,86.75
87,day,45.51
86,day,67.58
53,day,85.23
21,day,88.54
20,day,86.58
111,day,46.38
37,day,97.2
116,day,87.5
45,day,93.18
63,day,88.99
52,day,93.8
81,day,97.3
97,day,84.38
19,day,75.23
75,day,88.89
0,day,96.03
41,day,96.04
34,day,73.91
77,day,86.01
70,day,87.5
124,day,14.58
91,day,83.61
100,day,22.22
35,day,77.78
125,day,5.77
72,day,95.56
83,day,92.59
74,day,96.52
79,day,98.13
61,day,66.67
99,day,100.0
128,day,27.27
2,day,87.5
126,day,48.39
5,day,12.5
49,day,81.36
25,day,73.91
1,day,89.58
84,day,20.0
54,day,72.22
101,day,50.0
64,day,64.29
24,day,61.9
42,day,90.0
88,day,72.41
60,day,90.77
7,day,43.18
27,day,0.0
12,day,94.06
71,day,96.0
18,day,88.89
6,day,84.13
59,day,86.67
44,day,87.5
56,day,37.5
62,day,40.0
68,day,79.49
114,day,53.66
119,day,82.35
67,day,93.96
93,day,40.98
85,day,10.0
8,day,42.86
122,day,0.0
80,day,100.0
26,day,69.57
65,day,100.0
3,day,86.36
38,day,100.0
69,day,93.33
120,day,15.79
29,day,69.49
127,day,26.92
73,day,100.0
102,day,96.3
109,day,12.5
43,day,93.1
129,day,27.78
92,day,13.33
98,day,100.0
9,day,75.0
47,day,83.87
10,day,87.5
115,day,0.0
96,day,55.56
105,day,47.37
58,day,91.67
95,day,20.0
82,day,62.5
112,day,0.0
89,day,44.44
14,day,25.0
107,day,87.5
13,day,40.0
94,day,0.0
104,day,0.0
106,day,33.33
113,day,0.0
108,day,0.0
