class,filters,error
52,night,80.58
46,night,87.94
91,night,24.59
90,night,84.73
50,night,66.34
111,night,17.02
31,night,73.12
57,night,38.58
60,night,78.46
30,night,92.29
55,night,47.44
20,night,80.52
42,night,81.25
45,night,73.11
6,night,65.08
88,night,34.48
78,night,59.13
62,night,94.29
28,night,76.06
72,night,12.22
63,night,51.98
36,night,74.36
16,night,86.33
51,night,50.0
74,night,55.22
21,night,61.46
22,night,78.57
32,night,91.78
37,night,84.62
79,night,46.73
53,night,64.56
15,night,83.75
126,night,35.48
23,night,90.24
67,night,62.09
11,night,64.58
48,night,81.6
86,night,4.4
113,night,0.0
77,night,51.75
127,night,38.46
43,night,98.28
73,night,28.0
12,night,82.18
128,night,3.03
97,night,82.81
119,night,95.59
106,night,33.33
0,night,96.03
13,night,0.0
39,night,38.89
125,night,11.54
1,night,89.58
110,night,50.0
75,night,5.56
61,night,84.21
19,night,75.23
83,night,79.01
34,night,73.91
29,night,25.42
99,night,13.04
104,night,0.0
41,night,92.08
87,night,0.6
114,night,29.27
47,night,9.68
38,night,20.0
7,night,34.09
112,night,0.0
82,night,0.0
66,night,33.09
70,night,53.12
27,night,4.35
124,night,31.25
10,night,56.25
69,night,66.67
92,night,0.0
81,night,2.7
25,night,69.57
5,night,50.0
121,night,20.83
2,night,91.07
117,night,19.35
129,night,11.11
35,night,11.11
116,night,59.38
118,night,61.46
68,night,51.28
71,night,16.0
120,night,10.53
56,night,0.0
49,night,77.97
93,night,19.67
54,night,11.11
105,night,57.89
76,night,42.11
85,night,0.0
44,night,87.5
40,night,60.42
108,night,0.0
8,night,14.29
17,night,34.55
103,night,41.18
64,night,0.0
100,night,0.0
9,night,25.0
59,night,70.0
98,night,0.0
3,night,81.82
102,night,40.74
94,night,0.0
89,night,44.44
58,night,33.33
33,night,77.78
95,night,0.0
24,night,38.1
26,night,39.13
84,night,0.0
109,night,12.5
96,night,0.0
115,night,0.0
107,night,87.5
4,night,66.67
123,night,30.0
18,night,88.89
65,night,45.45
14,night,25.0
122,night,0.0
80,night,0.0
101,night,0.0
