class,filters,error
16,fog,41.37
46,fog,12.45
111,fog,16.6
31,fog,34.41
68,fog,5.13
30,fog,56.54
90,fog,41.0
50,fog,31.48
48,fog,39.88
42,fog,33.75
23,fog,44.82
78,fog,20.0
99,fog,4.35
52,fog,32.02
59,fog,6.67
40,fog,25.0
53,fog,15.19
37,fog,25.17
66,fog,16.18
29,fog,3.39
32,fog,49.58
45,fog,40.53
77,fog,20.28
74,fog,37.31
63,fog,10.57
2,fog,44.64
49,fog,37.29
116,fog,9.38
20,fog,45.02
67,fog,25.27
6,fog,25.4
87,fog,13.77
41,fog,45.54
28,fog,26.64
17,fog,16.36
5,fog,12.5
21,fog,35.42
15,fog,28.12
110,fog,27.22
114,fog,24.39
120,fog,15.79
57,fog,9.64
95,fog,0.0
55,fog,9.4
61,fog,19.3
69,fog,53.33
19,fog,20.18
22,fog,40.0
43,fog,60.34
51,fog,9.84
86,fog,7.69
8,fog,0.0
35,fog,22.22
97,fog,50.0
118,fog,31.25
125,fog,1.92
9,fog,0.0
36,fog,55.13
83,fog,33.33
72,fog,36.67
60,fog,9.23
81,fog,18.92
128,fog,15.15
4,fog,0.0
79,fog,23.36
12,fog,40.59
39,fog,25.0
75,fog,48.15
84,fog,20.0
92,fog,0.0
0,fog,29.37
47,fog,29.03
1,fog,25.0
121,fog,0.0
62,fog,25.71
10,fog,25.0
106,fog,0.0
119,fog,57.35
91,fog,21.31
71,fog,4.0
93,fog,9.84
76,fog,31.58
11,fog,18.75
103,fog,0.0
64,fog,0.0
124,fog,4.17
14,fog,0.0
26,fog,26.09
73,fog,26.0
117,fog,12.9
38,fog,30.0
27,fog,4.35
34,fog,8.7
126,fog,6.45
7,fog,4.55
89,fog,11.11
127,fog,0.0
102,fog,18.52
108,fog,0.0
88,fog,10.34
70,fog,23.44
80,fog,0.0
33,fog,55.56
44,fog,0.0
3,fog,22.73
25,fog,4.35
96,fog,0.0
56,fog,12.5
24,fog,0.0
54,fog,11.11
100,fog,0.0
104,fog,0.0
65,fog,18.18
107,fog,0.0
113,fog,0.0
123,fog,0.0
115,fog,0.0
129,fog,5.56
112,fog,0.0
105,fog,21.05
82,fog,0.0
101,fog,0.0
85,fog,0.0
58,fog,8.33
18,fog,55.56
98,fog,0.0
122,fog,0.0
13,fog,0.0
109,fog,0.0
94,fog,0.0
