class,filters,error
24,day,52.38
52,day,93.6
20,day,94.81
46,day,93.77
30,day,95.33
111,day,44.68
124,day,18.75
37,day,93.71
78,day,96.1
28,day,89.58
79,day,97.2
23,day,87.8
19,day,87.16
90,day,95.5
21,day,87.5
50,day,91.04
70,day,93.75
72,day,100.0
29,day,55.93
53,day,89.03
6,day,80.95
41,day,92.08
35,day,83.33
86,day,69.78
51,day,84.84
74,day,93.03
87,day,76.65
128,day,36.36
16,day,91.37
32,day,92.07
55,day,88.89
48,day,90.49
100,day,0.0
126,day,51.61
15,day,88.12
96,day,0.0
31,day,81.72
67,day,98.35
39,day,66.67
34,day,73.91
77,day,89.51
18,day,88.89
40,day,72.92
7,day,68.18
57,day,69.54
112,day,0.0
97,day,87.5
88,day,48.28
42,day,92.5
10,day,87.5
93,day,62.3
73,day,90.0
11,day,81.25
110,day,78.89
75,day,77.78
68,day,79.49
0,day,89.68
2,day,92.86
45,day,92.05
56,day,54.17
119,day,88.24
114,day,56.1
36,day,88.46
102,day,92.59
109,day,25.0
63,day,90.31
91,day,88.52
103,day,76.47
43,day,91.38
125,day,19.23
1,day,91.67
118,day,62.5
66,day,80.88
49,day,86.44
12,day,92.08
123,day,10.0
47,day,87.1
54,day,61.11
69,day,93.33
8,day,71.43
26,day,95.65
127,day,11.54
58,day,91.67
61,day,68.42
83,day,95.06
17,day,76.36
65,day,63.64
105,day,57.89
84,day,20.0
99,day,91.3
22,day,94.29
76,day,94.74
59,day,100.0
81,day,83.78
116,day,68.75
129,day,27.78
5,day,37.5
82,day,100.0
3,day,81.82
4,day,22.22
33,day,83.33
25,day,78.26
60,day,89.23
27,day,4.35
117,day,32.26
62,day,97.14
92,day,46.67
108,day,25.0
98,day,66.67
64,day,42.86
101,day,25.0
38,day,80.0
80,day,40.0
95,day,0.0
107,day,100.0
120,day,5.26
71,day,92.0
106,day,33.33
121,day,12.5
94,day,0.0
44,day,75.0
13,day,40.0
85,day,40.0
115,day,0.0
89,day,33.33
104,day,0.0
9,day,50.0
113,day,0.0
122,day,66.67
14,day,0.0
