class,filters,error
90,Original,95.5
64,Original,42.86
23,Original,88.11
55,Original,89.32
52,Original,93.8
41,Original,93.07
30,Original,96.03
59,Original,96.67
67,Original,98.35
51,Original,84.84
84,Original,20.0
19,Original,87.16
86,Original,69.78
31,Original,81.18
48,Original,89.88
37,Original,93.71
50,Original,91.28
53,Original,89.03
77,Original,90.91
32,Original,92.63
119,Original,88.24
35,Original,83.33
111,Original,42.55
15,Original,88.12
58,Original,91.67
10,Original,87.5
110,Original,78.89
40,Original,72.92
1,Original,91.67
36,Original,87.82
21,Original,87.5
46,Original,93.77
16,Original,91.73
83,Original,95.06
72,Original,100.0
125,Original,21.15
0,Original,90.48
22,Original,94.29
66,Original,80.88
2,Original,91.07
79,Original,97.2
28,Original,89.58
74,Original,93.03
78,Original,96.1
62,Original,97.14
68,Original,79.49
70,Original,93.75
20,Original,93.94
12,Original,92.08
127,Original,11.54
45,Original,92.05
87,Original,76.05
91,Original,88.52
96,Original,0.0
63,Original,90.75
114,Original,56.1
93,Original,60.66
118,Original,61.46
56,Original,54.17
116,Original,68.75
17,Original,76.36
81,Original,83.78
100,Original,0.0
29,Original,57.63
85,Original,30.0
57,Original,69.04
39,Original,66.67
11,Original,81.25
42,Original,90.0
24,Original,52.38
49,Original,84.75
7,Original,68.18
61,Original,68.42
25,Original,82.61
97,Original,87.5
43,Original,91.38
105,Original,57.89
60,Original,89.23
88,Original,48.28
121,Original,12.5
18,Original,88.89
6,Original,80.95
112,Original,0.0
124,Original,20.83
126,Original,51.61
47,Original,90.32
99,Original,91.3
128,Original,36.36
102,Original,88.89
104,Original,0.0
26,Original,95.65
69,Original,93.33
103,Original,76.47
3,Original,86.36
117,Original,32.26
38,Original,80.0
129,Original,27.78
107,Original,100.0
94,Original,0.0
4,Original,22.22
113,Original,0.0
5,Original,37.5
76,Original,94.74
71,Original,92.0
92,Original,46.67
95,Original,0.0
33,Original,83.33
120,Original,5.26
54,Original,66.67
73,Original,90.0
82,Original,100.0
89,Original,33.33
75,Original,77.78
115,Original,0.0
34,Original,73.91
44,Original,62.5
14,Original,0.0
101,Original,25.0
27,Original,4.35
8,Original,71.43
65,Original,63.64
123,Original,10.0
13,Original,40.0
109,Original,25.0
106,Original,33.33
98,Original,66.67
9,Original,50.0
108,Original,25.0
80,Original,40.0
122,Original,66.67
