class,filters,error
90,Original,97.91
64,Original,100.0
23,Original,96.65
55,Original,73.08
52,Original,96.07
41,Original,81.19
30,Original,94.63
59,Original,100.0
67,Original,94.51
51,Original,83.61
84,Original,20.0
19,Original,62.39
86,Original,73.08
31,Original,80.65
48,Original,90.8
37,Original,93.01
50,Original,89.1
53,Original,76.79
77,Original,89.51
32,Original,94.05
119,Original,92.65
35,Original,97.22
111,Original,34.89
15,Original,84.38
58,Original,91.67
10,Original,68.75
110,Original,76.67
40,Original,95.83
1,Original,95.83
36,Original,93.59
21,Original,83.33
46,Original,89.88
16,Original,93.88
83,Original,95.06
72,Original,96.67
125,Original,7.69
0,Original,88.1
22,Original,94.29
66,Original,53.68
2,Original,94.64
79,Original,95.33
28,Original,93.44
74,Original,91.04
78,Original,95.12
62,Original,74.29
68,Original,92.31
70,Original,100.0
20,Original,83.12
12,Original,83.17
127,Original,23.08
45,Original,93.94
87,Original,87.43
91,Original,78.69
96,Original,44.44
63,Original,91.19
114,Original,85.37
93,Original,78.69
118,Original,66.67
56,Original,70.83
116,Original,84.38
17,Original,67.27
81,Original,89.19
100,Original,22.22
29,Original,61.02
85,Original,70.0
57,Original,59.39
39,Original,80.56
11,Original,89.58
42,Original,90.0
24,Original,38.1
49,Original,88.14
7,Original,68.18
61,Original,91.23
25,Original,56.52
97,Original,92.19
43,Original,89.66
105,Original,84.21
60,Original,53.85
88,Original,86.21
121,Original,33.33
18,Original,100.0
6,Original,84.13
112,Original,0.0
124,Original,41.67
126,Original,41.94
47,Original,61.29
99,Original,95.65
128,Original,30.3
102,Original,92.59
104,Original,0.0
26,Original,65.22
69,Original,100.0
103,Original,70.59
3,Original,63.64
117,Original,3.23
38,Original,100.0
129,Original,38.89
107,Original,100.0
94,Original,50.0
4,Original,55.56
113,Original,0.0
5,Original,37.5
76,Original,73.68
71,Original,100.0
92,Original,53.33
95,Original,0.0
33,Original,100.0
120,Original,10.53
54,Original,50.0
73,Original,88.0
82,Original,100.0
89,Original,77.78
75,Original,94.44
115,Original,0.0
34,Original,86.96
44,Original,75.0
14,Original,0.0
101,Original,50.0
27,Original,8.7
8,Original,71.43
65,Original,72.73
123,Original,40.0
13,Original,20.0
109,Original,50.0
106,Original,66.67
98,Original,33.33
9,Original,25.0
108,Original,75.0
80,Original,60.0
122,Original,0.0
