class,filters,error
52,night,77.89
46,night,93.77
91,night,78.69
90,night,87.78
50,night,89.1
111,night,30.64
31,night,75.81
57,night,74.62
60,night,84.62
30,night,95.33
55,night,73.93
20,night,84.42
42,night,82.5
45,night,89.77
6,night,76.19
88,night,44.83
78,night,72.6
62,night,94.29
28,night,89.19
72,night,63.33
63,night,52.86
36,night,32.69
16,night,90.29
51,night,72.13
74,night,65.67
21,night,84.38
22,night,94.29
32,night,92.07
37,night,92.31
79,night,79.44
53,night,70.89
15,night,83.12
126,night,70.97
23,night,93.9
67,night,79.67
11,night,45.83
48,night,87.42
86,night,23.63
113,night,0.0
77,night,65.73
127,night,42.31
43,night,91.38
73,night,18.0
12,night,82.18
128,night,3.03
97,night,78.12
119,night,89.71
106,night,16.67
0,night,95.24
13,night,20.0
39,night,63.89
125,night,0.0
1,night,83.33
110,night,60.56
75,night,62.96
61,night,77.19
19,night,65.14
83,night,86.42
34,night,91.3
29,night,52.54
99,night,60.87
104,night,0.0
41,night,95.05
87,night,2.99
114,night,39.02
47,night,74.19
38,night,40.0
7,night,31.82
112,night,0.0
82,night,0.0
66,night,36.76
70,night,79.69
27,night,17.39
124,night,33.33
10,night,50.0
69,night,100.0
92,night,0.0
81,night,37.84
25,night,86.96
5,night,62.5
121,night,16.67
2,night,87.5
117,night,9.68
129,night,11.11
35,night,69.44
116,night,46.88
118,night,55.21
68,night,64.1
71,night,16.0
120,night,0.0
56,night,0.0
49,night,72.88
93,night,59.02
54,night,72.22
105,night,63.16
76,night,21.05
85,night,30.0
44,night,100.0
40,night,79.17
108,night,50.0
8,night,28.57
17,night,18.18
103,night,76.47
64,night,7.14
100,night,0.0
9,night,75.0
59,night,83.33
98,night,0.0
3,night,68.18
102,night,70.37
94,night,0.0
89,night,55.56
58,night,66.67
33,night,83.33
95,night,0.0
24,night,57.14
26,night,69.57
84,night,0.0
109,night,0.0
96,night,66.67
115,night,0.0
107,night,87.5
4,night,55.56
123,night,10.0
18,night,66.67
65,night,63.64
14,night,25.0
122,night,100.0
80,night,60.0
101,night,25.0
