class,filters,error
71,snow,96.0
0,snow,79.37
23,snow,92.07
30,snow,92.52
106,snow,50.0
57,snow,41.62
102,snow,88.89
32,snow,89.24
50,snow,81.6
61,snow,80.7
31,snow,77.42
52,snow,82.64
37,snow,88.81
41,snow,78.22
90,snow,95.66
125,snow,7.69
70,snow,98.44
46,snow,58.37
66,snow,40.44
74,snow,86.07
118,snow,58.33
51,snow,59.43
81,snow,81.08
12,snow,74.26
77,snow,81.82
20,snow,80.09
16,snow,92.09
97,snow,85.94
11,snow,77.08
55,snow,56.41
28,snow,84.94
78,snow,87.32
63,snow,79.3
45,snow,84.47
6,snow,71.43
64,snow,78.57
15,snow,77.5
72,snow,92.22
127,snow,19.23
21,snow,77.08
110,snow,73.33
36,snow,87.18
117,snow,3.23
29,snow,40.68
1,snow,75.0
79,snow,92.52
73,snow,82.0
75,snow,77.78
34,snow,86.96
83,snow,95.06
48,snow,86.81
40,snow,93.75
22,snow,94.29
53,snow,63.71
119,snow,92.65
100,snow,33.33
91,snow,68.85
2,snow,87.5
47,snow,51.61
99,snow,91.3
111,snow,29.36
116,snow,75.0
88,snow,72.41
42,snow,86.25
93,snow,78.69
49,snow,83.05
67,snow,78.57
8,snow,57.14
19,snow,31.19
54,snow,38.89
3,snow,50.0
13,snow,0.0
120,snow,5.26
114,snow,82.93
126,snow,32.26
43,snow,82.76
68,snow,71.79
62,snow,54.29
92,snow,46.67
56,snow,54.17
87,snow,74.85
39,snow,75.0
86,snow,57.14
59,snow,80.0
35,snow,86.11
82,snow,75.0
5,snow,12.5
18,snow,100.0
27,snow,0.0
121,snow,25.0
124,snow,37.5
60,snow,35.38
128,snow,24.24
17,snow,56.36
65,snow,72.73
7,snow,52.27
108,snow,75.0
123,snow,10.0
10,snow,62.5
103,snow,82.35
105,snow,84.21
44,snow,62.5
113,snow,0.0
4,snow,55.56
25,snow,47.83
26,snow,65.22
76,snow,73.68
33,snow,88.89
115,snow,0.0
96,snow,33.33
98,snow,0.0
58,snow,83.33
14,snow,0.0
24,snow,33.33
112,snow,0.0
129,snow,33.33
95,snow,0.0
89,snow,77.78
38,snow,90.0
107,snow,100.0
80,snow,60.0
85,snow,60.0
84,snow,20.0
69,snow,93.33
101,snow,62.5
104,snow,0.0
9,snow,25.0
109,snow,87.5
122,snow,0.0
94,snow,50.0
