class,filters,error
55,rain,71.79
90,rain,92.12
89,rain,33.33
30,rain,88.79
12,rain,81.19
51,rain,64.75
118,rain,64.58
67,rain,84.07
23,rain,86.59
110,rain,72.78
72,rain,98.89
76,rain,78.95
8,rain,71.43
111,rain,40.0
19,rain,75.23
103,rain,64.71
57,rain,53.81
86,rain,61.54
52,rain,79.13
28,rain,82.24
41,rain,86.14
60,rain,64.62
99,rain,65.22
10,rain,87.5
53,rain,78.9
87,rain,56.89
50,rain,83.78
2,rain,83.93
97,rain,89.06
45,rain,87.5
124,rain,14.58
36,rain,82.69
48,rain,86.5
6,rain,79.37
91,rain,81.97
39,rain,52.78
16,rain,90.65
126,rain,54.84
112,rain,0.0
62,rain,91.43
32,rain,91.22
46,rain,80.16
70,rain,92.19
74,rain,90.05
56,rain,25.0
20,rain,90.04
22,rain,94.29
37,rain,90.21
66,rain,71.32
98,rain,33.33
15,rain,83.75
78,rain,90.73
61,rain,66.67
27,rain,4.35
77,rain,83.22
42,rain,91.25
82,rain,62.5
1,rain,66.67
29,rain,32.2
64,rain,21.43
31,rain,75.27
38,rain,80.0
63,rain,74.01
0,rain,84.13
25,rain,65.22
114,rain,56.1
40,rain,75.0
125,rain,11.54
21,rain,80.21
47,rain,83.87
3,rain,63.64
127,rain,3.85
79,rain,89.72
43,rain,87.93
128,rain,33.33
121,rain,16.67
117,rain,38.71
102,rain,81.48
7,rain,43.18
68,rain,71.79
59,rain,93.33
26,rain,91.3
88,rain,41.38
92,rain,46.67
34,rain,60.87
93,rain,52.46
129,rain,22.22
83,rain,92.59
75,rain,75.93
73,rain,86.0
35,rain,80.56
71,rain,76.0
17,rain,69.09
116,rain,53.12
119,rain,89.71
49,rain,77.97
108,rain,50.0
11,rain,77.08
54,rain,27.78
123,rain,30.0
44,rain,50.0
33,rain,88.89
13,rain,40.0
95,rain,0.0
81,rain,83.78
85,rain,40.0
24,rain,38.1
106,rain,33.33
100,rain,0.0
14,rain,0.0
80,rain,40.0
96,rain,0.0
109,rain,12.5
105,rain,47.37
84,rain,0.0
58,rain,91.67
120,rain,10.53
65,rain,36.36
101,rain,25.0
69,rain,93.33
107,rain,100.0
5,rain,12.5
115,rain,0.0
94,rain,0.0
4,rain,33.33
122,rain,66.67
18,rain,66.67
9,rain,50.0
113,rain,0.0
104,rain,0.0
