class,filters,error
24,day,38.1
52,day,95.25
20,day,82.68
46,day,89.88
30,day,94.63
111,day,35.74
124,day,39.58
37,day,93.01
78,day,95.12
28,day,93.82
79,day,94.39
23,day,96.34
19,day,62.39
90,day,97.43
21,day,83.33
50,day,87.65
70,day,100.0
72,day,96.67
29,day,61.02
53,day,78.06
6,day,85.71
41,day,81.19
35,day,97.22
86,day,71.98
51,day,81.56
74,day,91.04
87,day,87.43
128,day,30.3
16,day,93.88
32,day,94.33
55,day,72.22
48,day,90.8
100,day,22.22
126,day,41.94
15,day,83.12
96,day,44.44
31,day,80.11
67,day,94.51
39,day,77.78
34,day,86.96
77,day,89.51
18,day,100.0
40,day,95.83
7,day,70.45
57,day,59.39
112,day,0.0
97,day,92.19
88,day,86.21
42,day,90.0
10,day,68.75
93,day,78.69
73,day,88.0
11,day,87.5
110,day,75.56
75,day,94.44
68,day,87.18
0,day,88.1
2,day,92.86
45,day,93.56
56,day,70.83
119,day,95.59
114,day,85.37
36,day,94.23
102,day,92.59
109,day,62.5
63,day,91.19
91,day,78.69
103,day,70.59
43,day,89.66
125,day,5.77
1,day,95.83
118,day,66.67
66,day,52.94
49,day,88.14
12,day,82.18
123,day,40.0
47,day,58.06
54,day,50.0
69,day,100.0
8,day,71.43
26,day,65.22
127,day,23.08
58,day,91.67
61,day,89.47
83,day,95.06
17,day,65.45
65,day,72.73
105,day,89.47
84,day,20.0
99,day,95.65
22,day,94.29
76,day,73.68
59,day,100.0
81,day,89.19
116,day,84.38
129,day,38.89
5,day,37.5
82,day,100.0
3,day,63.64
4,day,55.56
33,day,100.0
25,day,60.87
60,day,50.77
27,day,8.7
117,day,6.45
62,day,74.29
92,day,53.33
108,day,75.0
98,day,33.33
64,day,100.0
101,day,50.0
38,day,100.0
80,day,60.0
95,day,0.0
107,day,100.0
120,day,10.53
71,day,100.0
106,day,66.67
121,day,33.33
94,day,50.0
44,day,75.0
13,day,20.0
85,day,60.0
115,day,0.0
89,day,77.78
104,day,0.0
9,day,25.0
113,day,0.0
122,day,0.0
14,day,0.0
