class,filters,error
52,Original,90.5
46,Original,96.5
91,Original,88.52
90,Original,97.43
50,Original,87.17
111,Original,38.72
31,Original,92.47
57,Original,81.73
60,Original,90.77
30,Original,95.79
55,Original,90.6
20,Original,90.04
42,Original,91.25
45,Original,90.91
6,Original,82.54
88,Original,72.41
78,Original,94.23
62,Original,97.14
28,Original,93.82
72,Original,92.22
63,Original,88.55
36,Original,93.59
16,Original,96.04
51,Original,80.74
74,Original,95.52
21,Original,91.67
22,Original,97.14
32,Original,95.75
37,Original,97.2
79,Original,99.07
53,Original,88.61
15,Original,89.38
126,Original,67.74
23,Original,92.68
67,Original,95.6
11,Original,81.25
48,Original,91.72
86,Original,65.93
113,Original,20.0
77,Original,90.21
127,Original,42.31
43,Original,91.38
73,Original,96.0
12,Original,89.11
128,Original,18.18
97,Original,87.5
119,Original,86.76
106,Original,16.67
0,Original,95.24
13,Original,40.0
39,Original,80.56
125,Original,0.0
1,Original,91.67
110,Original,79.44
75,Original,87.04
61,Original,85.96
19,Original,79.82
83,Original,92.59
34,Original,91.3
29,Original,67.8
99,Original,95.65
104,Original,0.0
41,Original,96.04
87,Original,36.53
114,Original,43.9
47,Original,80.65
38,Original,70.0
7,Original,52.27
112,Original,0.0
82,Original,25.0
66,Original,65.44
70,Original,85.94
27,Original,0.0
124,Original,29.17
10,Original,87.5
69,Original,93.33
92,Original,6.67
81,Original,94.59
25,Original,91.3
5,Original,62.5
121,Original,20.83
2,Original,83.93
117,Original,9.68
129,Original,27.78
35,Original,88.89
116,Original,78.12
118,Original,57.29
68,Original,71.79
71,Original,96.0
120,Original,0.0
56,Original,50.0
49,Original,81.36
93,Original,91.8
54,Original,88.89
105,Original,68.42
76,Original,89.47
85,Original,10.0
44,Original,100.0
40,Original,87.5
108,Original,50.0
8,Original,42.86
17,Original,56.36
103,Original,82.35
64,Original,50.0
100,Original,0.0
9,Original,75.0
59,Original,86.67
98,Original,100.0
3,Original,72.73
102,Original,96.3
94,Original,0.0
89,Original,33.33
58,Original,83.33
33,Original,88.89
95,Original,20.0
24,Original,57.14
26,Original,73.91
84,Original,20.0
109,Original,12.5
96,Original,77.78
115,Original,0.0
107,Original,87.5
4,Original,77.78
123,Original,10.0
18,Original,44.44
65,Original,100.0
14,Original,25.0
122,Original,100.0
80,Original,100.0
101,Original,50.0
