class,filters,error
78,snow,75.96
90,snow,92.44
52,snow,76.86
50,snow,79.42
33,snow,77.78
15,snow,80.0
36,snow,88.46
68,snow,66.67
128,snow,18.18
61,snow,73.68
30,snow,94.39
46,snow,79.38
77,snow,79.02
43,snow,89.66
12,snow,71.29
66,snow,56.62
29,snow,47.46
73,snow,84.0
41,snow,85.15
92,snow,6.67
42,snow,91.25
53,snow,74.26
63,snow,79.74
45,snow,79.17
16,snow,92.45
86,snow,55.49
111,snow,33.19
72,snow,91.11
23,snow,89.33
48,snow,86.5
32,snow,90.65
83,snow,90.12
129,snow,16.67
67,snow,87.36
28,snow,85.33
125,snow,0.0
19,snow,58.72
37,snow,83.92
74,snow,88.56
100,snow,11.11
60,snow,63.08
70,snow,84.38
47,snow,74.19
110,snow,71.67
20,snow,84.42
0,snow,88.89
51,snow,59.84
93,snow,86.89
57,snow,68.02
87,snow,29.34
64,snow,35.71
126,snow,67.74
76,snow,84.21
88,snow,44.83
55,snow,78.63
49,snow,77.97
31,snow,89.25
104,snow,0.0
21,snow,82.29
119,snow,79.41
118,snow,47.92
24,snow,61.9
80,snow,100.0
120,snow,0.0
38,snow,70.0
58,snow,66.67
81,snow,72.97
44,snow,100.0
39,snow,75.0
17,snow,54.55
6,snow,74.6
96,snow,88.89
105,snow,52.63
2,snow,80.36
97,snow,76.56
115,snow,0.0
75,snow,79.63
22,snow,97.14
71,snow,80.0
79,snow,93.46
7,snow,47.73
101,snow,50.0
127,snow,46.15
99,snow,91.3
3,snow,68.18
114,snow,34.15
107,snow,75.0
40,snow,85.42
116,snow,65.62
35,snow,77.78
91,snow,83.61
11,snow,68.75
95,snow,20.0
124,snow,22.92
1,snow,68.75
25,snow,91.3
102,snow,88.89
85,snow,0.0
54,snow,77.78
34,snow,82.61
26,snow,73.91
27,snow,0.0
103,snow,76.47
56,snow,33.33
84,snow,0.0
89,snow,22.22
123,snow,0.0
9,snow,75.0
112,snow,0.0
109,snow,12.5
121,snow,4.17
62,snow,85.71
18,snow,22.22
10,snow,75.0
5,snow,62.5
108,snow,50.0
59,snow,60.0
94,snow,0.0
117,snow,19.35
69,snow,93.33
13,snow,40.0
14,snow,25.0
113,snow,20.0
65,snow,100.0
82,snow,25.0
106,snow,16.67
122,snow,66.67
8,snow,42.86
4,snow,66.67
98,snow,66.67
