class,filters,error
24,day,95.24
52,day,96.07
20,day,92.21
46,day,98.05
30,day,96.96
111,day,39.15
124,day,39.58
37,day,94.41
78,day,94.15
28,day,93.05
79,day,99.07
23,day,96.65
19,day,81.65
90,day,98.39
21,day,87.5
50,day,94.43
70,day,84.38
72,day,98.89
29,day,67.8
53,day,90.3
6,day,88.89
41,day,94.06
35,day,86.11
86,day,65.38
51,day,90.57
74,day,91.04
87,day,69.46
128,day,33.33
16,day,93.53
32,day,98.02
55,day,92.31
48,day,94.48
100,day,11.11
126,day,64.52
15,day,95.62
96,day,33.33
31,day,93.01
67,day,95.05
39,day,88.89
34,day,91.3
77,day,90.21
18,day,88.89
40,day,97.92
7,day,84.09
57,day,90.86
112,day,0.0
97,day,90.62
88,day,86.21
42,day,97.5
10,day,75.0
93,day,70.49
73,day,88.0
11,day,95.83
110,day,77.78
75,day,90.74
68,day,89.74
0,day,90.48
2,day,92.86
45,day,96.59
56,day,79.17
119,day,98.53
114,day,85.37
36,day,97.44
102,day,92.59
109,day,75.0
63,day,96.92
91,day,83.61
103,day,82.35
43,day,91.38
125,day,11.54
1,day,93.75
118,day,81.25
66,day,75.74
49,day,86.44
12,day,92.08
123,day,0.0
47,day,80.65
54,day,88.89
69,day,93.33
8,day,85.71
26,day,86.96
127,day,19.23
58,day,91.67
61,day,87.72
83,day,97.53
17,day,89.09
65,day,54.55
105,day,78.95
84,day,20.0
99,day,100.0
22,day,97.14
76,day,84.21
59,day,100.0
81,day,89.19
116,day,81.25
129,day,11.11
5,day,75.0
82,day,75.0
3,day,81.82
4,day,77.78
33,day,83.33
25,day,78.26
60,day,81.54
27,day,0.0
117,day,25.81
62,day,94.29
92,day,13.33
108,day,75.0
98,day,33.33
64,day,78.57
101,day,37.5
38,day,80.0
80,day,80.0
95,day,0.0
107,day,100.0
120,day,15.79
71,day,96.0
106,day,33.33
121,day,45.83
94,day,0.0
44,day,62.5
13,day,20.0
85,day,40.0
115,day,0.0
89,day,77.78
104,day,0.0
9,day,50.0
113,day,40.0
122,day,0.0
14,day,0.0
