class,filters,error
83,day,96.15
100,day,0.0
12,day,86.73
52,day,95.87
48,day,91.98
64,day,54.55
55,day,89.18
20,day,93.07
51,day,89.71
87,day,41.77
32,day,95.79
37,day,95.68
46,day,91.76
53,day,86.97
50,day,91.79
74,day,98.06
66,day,75.38
28,day,92.58
35,day,85.71
78,day,91.37
42,day,96.15
90,day,97.25
36,day,97.4
22,day,81.54
2,day,88.89
86,day,91.57
93,day,72.41
24,day,35.0
45,day,97.74
23,day,93.85
17,day,86.54
40,day,93.62
0,day,90.24
15,day,98.1
33,day,88.89
57,day,84.18
16,day,91.58
31,day,93.89
25,day,76.19
30,day,97.45
62,day,84.85
63,day,93.33
68,day,83.33
44,day,71.43
61,day,83.93
67,day,99.44
41,day,93.81
11,day,84.44
19,day,81.13
77,day,85.51
29,day,68.42
91,day,91.53
70,day,100.0
69,day,72.73
73,day,91.84
72,day,93.02
60,day,95.24
96,day,71.43
97,day,90.48
54,day,62.5
102,day,92.0
21,day,89.25
47,day,96.3
3,day,61.9
75,day,92.16
56,day,66.67
34,day,100.0
85,day,0.0
79,day,92.23
49,day,92.86
27,day,41.18
39,day,75.76
43,day,90.74
76,day,88.89
6,day,98.33
7,day,77.5
59,day,100.0
89,day,25.0
84,day,0.0
26,day,90.91
88,day,67.86
1,day,81.82
71,day,95.83
14,day,66.67
101,day,20.0
82,day,57.14
99,day,84.21
38,day,77.78
92,day,66.67
58,day,100.0
18,day,100.0
65,day,33.33
81,day,83.33
8,day,66.67
94,day,0.0
80,day,100.0
98,day,100.0
10,day,92.31
13,day,75.0
5,day,100.0
9,day,66.67
4,day,66.67
95,day,0.0
