images,Original_model_52_baseline,Original_model_49_baseline,Original_model_42_baseline,fog_model_52_baseline,fog_model_49_baseline,fog_model_42_baseline,night_model_52_baseline,night_model_49_baseline,night_model_42_baseline,rain_model_52_baseline,rain_model_49_baseline,rain_model_42_baseline,snow_model_52_baseline,snow_model_49_baseline,snow_model_42_baseline,day_model_52_baseline,day_model_49_baseline,day_model_42_baseline
9773,93.22728537808247,88.55061700603704,90.45261229919166,37.829412667553456,40.222725877417375,44.56115215389338,81.65321907295609,77.14148060984346,81.26504144070398,85.44953852450628,79.4432681878645,80.6921712882431,69.6106077969917,56.16477130870767,59.33733244653639,93.1251898086565,88.6731300521846,90.38186636652
