class,filters,error
83,day,93.59
100,day,50.0
12,day,96.94
52,day,94.63
48,day,97.53
64,day,90.91
55,day,95.24
20,day,96.54
51,day,93.42
87,day,84.81
32,day,97.75
37,day,95.68
46,day,96.86
53,day,91.6
50,day,96.86
74,day,97.09
66,day,84.62
28,day,97.66
35,day,100.0
78,day,92.39
42,day,97.44
90,day,96.93
36,day,98.7
22,day,84.62
2,day,88.89
86,day,90.45
93,day,81.03
24,day,75.0
45,day,97.36
23,day,96.31
17,day,84.62
40,day,82.98
0,day,95.93
15,day,95.57
33,day,77.78
57,day,89.29
16,day,94.87
31,day,93.89
25,day,95.24
30,day,98.61
62,day,93.94
63,day,92.0
68,day,91.67
44,day,100.0
61,day,92.86
67,day,98.89
41,day,96.91
11,day,88.89
19,day,91.51
77,day,88.41
29,day,73.68
91,day,84.75
70,day,98.28
69,day,54.55
73,day,91.84
72,day,95.35
60,day,84.13
96,day,0.0
97,day,74.6
54,day,56.25
102,day,96.0
21,day,84.95
47,day,88.89
3,day,71.43
75,day,92.16
56,day,83.33
34,day,100.0
85,day,44.44
79,day,90.29
49,day,91.07
27,day,23.53
39,day,87.88
43,day,90.74
76,day,88.89
6,day,80.0
7,day,85.0
59,day,100.0
89,day,25.0
84,day,0.0
26,day,95.45
88,day,75.0
1,day,97.73
71,day,100.0
14,day,0.0
101,day,100.0
82,day,100.0
99,day,84.21
38,day,66.67
92,day,66.67
58,day,91.67
18,day,100.0
65,day,22.22
81,day,86.11
8,day,66.67
94,day,0.0
80,day,100.0
98,day,100.0
10,day,84.62
13,day,100.0
5,day,85.71
9,day,100.0
4,day,88.89
95,day,33.33
