class,filters,error
46,Original,91.37
21,Original,88.17
51,Original,90.95
50,Original,91.06
19,Original,79.25
16,Original,92.67
77,Original,85.51
33,Original,88.89
23,Original,94.15
55,Original,89.61
28,Original,91.41
32,Original,95.79
2,Original,88.89
70,Original,100.0
74,Original,96.6
52,Original,96.28
66,Original,75.38
48,Original,92.59
45,Original,98.11
57,Original,84.69
97,Original,90.48
31,Original,95.0
20,Original,93.51
90,Original,97.09
63,Original,93.33
87,Original,41.77
78,Original,91.88
79,Original,92.23
67,Original,99.44
41,Original,94.85
62,Original,87.88
1,Original,81.82
71,Original,95.83
43,Original,90.74
12,Original,86.73
102,Original,92.0
36,Original,97.4
15,Original,98.1
73,Original,91.84
25,Original,85.71
0,Original,90.24
53,Original,86.55
86,Original,91.01
4,Original,66.67
6,Original,98.33
61,Original,83.93
30,Original,97.68
83,Original,94.87
68,Original,83.33
40,Original,93.62
42,Original,96.15
7,Original,80.0
56,Original,70.83
58,Original,100.0
91,Original,89.83
24,Original,30.0
22,Original,81.54
37,Original,97.12
93,Original,72.41
17,Original,86.54
29,Original,64.91
60,Original,95.24
100,Original,0.0
10,Original,92.31
13,Original,75.0
88,Original,67.86
47,Original,96.3
59,Original,100.0
64,Original,54.55
65,Original,33.33
75,Original,92.16
34,Original,100.0
35,Original,88.57
76,Original,88.89
11,Original,82.22
81,Original,83.33
38,Original,77.78
49,Original,92.86
39,Original,75.76
3,Original,61.9
72,Original,93.02
82,Original,57.14
89,Original,25.0
26,Original,90.91
92,Original,66.67
54,Original,62.5
14,Original,66.67
99,Original,84.21
27,Original,47.06
5,Original,100.0
96,Original,71.43
80,Original,100.0
44,Original,71.43
69,Original,72.73
95,Original,0.0
101,Original,20.0
85,Original,0.0
84,Original,0.0
18,Original,100.0
98,Original,100.0
94,Original,0.0
9,Original,66.67
8,Original,66.67
