class,filters,error
25,Original,95.24
28,Original,98.05
50,Original,94.93
67,Original,99.44
53,Original,89.92
46,Original,97.65
31,Original,94.44
79,Original,93.2
23,Original,97.54
77,Original,86.96
48,Original,95.37
45,Original,98.87
87,Original,96.84
90,Original,98.71
16,Original,94.87
30,Original,98.61
52,Original,98.35
66,Original,86.15
74,Original,96.6
9,Original,100.0
55,Original,97.84
91,Original,89.83
0,Original,96.75
57,Original,95.92
20,Original,98.7
72,Original,96.51
70,Original,100.0
2,Original,83.33
93,Original,70.69
51,Original,98.77
86,Original,93.26
61,Original,100.0
6,Original,90.0
37,Original,94.24
32,Original,98.6
78,Original,97.97
29,Original,82.46
68,Original,88.89
21,Original,93.55
63,Original,96.0
3,Original,76.19
43,Original,94.44
75,Original,92.16
26,Original,90.91
102,Original,96.0
40,Original,95.74
81,Original,88.89
15,Original,88.61
19,Original,95.28
42,Original,97.44
36,Original,98.7
60,Original,96.83
39,Original,90.91
88,Original,92.86
41,Original,95.88
49,Original,87.5
12,Original,93.88
1,Original,86.36
73,Original,95.92
83,Original,93.59
69,Original,72.73
56,Original,83.33
89,Original,75.0
54,Original,62.5
97,Original,87.3
24,Original,70.0
11,Original,97.78
44,Original,71.43
85,Original,33.33
76,Original,94.44
35,Original,100.0
59,Original,100.0
7,Original,92.5
17,Original,88.46
34,Original,100.0
33,Original,77.78
80,Original,100.0
10,Original,84.62
71,Original,100.0
5,Original,100.0
94,Original,0.0
98,Original,100.0
13,Original,75.0
22,Original,83.08
47,Original,88.89
64,Original,63.64
62,Original,90.91
27,Original,11.76
99,Original,84.21
18,Original,60.0
38,Original,100.0
4,Original,88.89
100,Original,50.0
92,Original,16.67
8,Original,33.33
65,Original,66.67
95,Original,0.0
101,Original,100.0
96,Original,57.14
82,Original,100.0
58,Original,83.33
84,Original,0.0
14,Original,33.33
