class,filters,error
53,rain6,83.61
20,rain6,96.1
28,rain6,95.31
59,rain6,100.0
45,rain6,98.11
78,rain6,96.95
50,rain6,90.58
32,rain6,95.79
30,rain6,97.91
42,rain6,94.87
17,rain6,88.46
23,rain6,97.23
72,rain6,95.35
52,rain6,95.45
36,rain6,97.4
73,rain6,97.96
40,rain6,89.36
86,rain6,94.94
46,rain6,94.51
91,rain6,89.83
74,rain6,95.63
79,rain6,93.2
90,rain6,98.54
5,rain6,100.0
51,rain6,94.65
67,rain6,98.89
48,rain6,92.9
87,rain6,91.14
1,rain6,84.09
63,rain6,95.11
49,rain6,91.07
15,rain6,89.87
22,rain6,81.54
97,rain6,84.13
55,rain6,94.37
57,rain6,93.37
19,rain6,94.34
71,rain6,100.0
77,rain6,86.23
21,rain6,92.47
88,rain6,85.71
31,rain6,94.44
83,rain6,91.03
61,rain6,98.21
0,rain6,94.31
70,rain6,100.0
62,rain6,90.91
27,rain6,11.76
102,rain6,96.0
12,rain6,93.88
13,rain6,75.0
66,rain6,83.08
93,rain6,74.14
16,rain6,93.04
60,rain6,85.71
33,rain6,77.78
7,rain6,77.5
29,rain6,68.42
25,rain6,90.48
41,rain6,96.91
37,rain6,93.53
43,rain6,94.44
24,rain6,60.0
39,rain6,90.91
6,rain6,90.0
11,rain6,93.33
89,rain6,62.5
3,rain6,61.9
38,rain6,100.0
75,rain6,90.2
65,rain6,66.67
100,rain6,66.67
81,rain6,86.11
2,rain6,81.48
68,rain6,88.89
10,rain6,69.23
58,rain6,83.33
44,rain6,71.43
34,rain6,100.0
26,rain6,90.91
64,rain6,63.64
99,rain6,84.21
76,rain6,88.89
69,rain6,72.73
35,rain6,100.0
101,rain6,100.0
56,rain6,79.17
54,rain6,62.5
84,rain6,0.0
92,rain6,8.33
94,rain6,0.0
96,rain6,57.14
82,rain6,100.0
47,rain6,88.89
9,rain6,66.67
80,rain6,100.0
14,rain6,33.33
98,rain6,100.0
85,rain6,22.22
18,rain6,40.0
4,rain6,88.89
8,rain6,33.33
95,rain6,0.0
