category,sub-category,images,Original_model_42,fognight_model_42,fogsnow_model_42,fograin_model_42,rainnight_model_42,snownight_model_42
Dangerous warning,Dangerous warning,2228,90.70885996409335,68.9395870736086,61.22127468581689,70.51266606822264,73.96753590664274,57.63128815080789
Regularoty,Priority ,1041,95.67486071085494,76.75224783861673,80.30550432276658,86.936176753122,79.83058597502402,66.0935446685879
Regularoty,Prohibitory,3957,93.07503917108923,64.54384129390954,62.39461460702553,69.3964695476371,71.19018701036137,52.336686884003036
Regularoty,Mandatory,1203,94.68040731504573,64.67166251039068,74.31499584372403,81.79703241895263,79.71823773898586,63.92390689941813
Regularoty,Special regulations,1344,90.1795386904762,52.30716517857141,66.07267113095239,71.35633928571427,67.41157738095238,47.619077380952376
