class,filters,error
50,snownight,30.68
28,snownight,14.45
77,snownight,20.29
30,snownight,50.58
0,snownight,28.46
32,snownight,18.54
93,snownight,3.45
66,snownight,9.23
90,snownight,33.98
48,snownight,31.79
31,snownight,32.78
52,snownight,22.93
20,snownight,34.2
46,snownight,19.22
87,snownight,12.03
67,snownight,15.56
74,snownight,24.27
16,snownight,30.04
23,snownight,47.08
36,snownight,25.97
55,snownight,8.23
35,snownight,0.0
72,snownight,33.72
42,snownight,34.62
45,snownight,30.94
57,snownight,21.43
53,snownight,13.03
86,snownight,23.03
2,snownight,20.37
9,snownight,0.0
79,snownight,29.13
15,snownight,26.58
25,snownight,14.29
29,snownight,0.0
40,snownight,21.28
61,snownight,21.43
73,snownight,36.73
19,snownight,15.09
63,snownight,12.89
59,snownight,0.0
6,snownight,13.33
75,snownight,33.33
78,snownight,19.8
41,snownight,28.87
47,snownight,3.7
37,snownight,9.35
39,snownight,24.24
11,snownight,22.22
7,snownight,5.0
51,snownight,15.23
49,snownight,14.29
13,snownight,0.0
68,snownight,44.44
24,snownight,10.0
33,snownight,22.22
99,snownight,5.26
70,snownight,18.97
27,snownight,0.0
60,snownight,15.87
38,snownight,0.0
12,snownight,23.47
102,snownight,12.0
34,snownight,14.29
83,snownight,3.85
88,snownight,10.71
91,snownight,27.12
56,snownight,0.0
22,snownight,23.08
17,snownight,23.08
21,snownight,22.58
1,snownight,15.91
62,snownight,3.03
54,snownight,12.5
43,snownight,20.37
4,snownight,11.11
3,snownight,0.0
26,snownight,22.73
81,snownight,30.56
97,snownight,31.75
69,snownight,36.36
92,snownight,0.0
82,snownight,0.0
64,snownight,9.09
65,snownight,0.0
95,snownight,0.0
58,snownight,8.33
85,snownight,11.11
10,snownight,53.85
101,snownight,0.0
96,snownight,0.0
8,snownight,0.0
76,snownight,11.11
18,snownight,0.0
44,snownight,14.29
71,snownight,12.5
5,snownight,0.0
84,snownight,0.0
100,snownight,16.67
89,snownight,0.0
80,snownight,66.67
94,snownight,0.0
98,snownight,0.0
14,snownight,0.0
