class,filters,error
46,fograin,34.51
68,fograin,50.0
50,fograin,45.41
51,fograin,37.45
56,fograin,8.33
32,fograin,52.81
57,fograin,31.63
29,fograin,14.04
16,fograin,48.72
55,fograin,19.48
23,fograin,66.15
20,fograin,67.53
48,fograin,50.62
88,fograin,28.57
78,fograin,38.07
30,fograin,74.71
35,fograin,17.14
15,fograin,44.3
90,fograin,61.0
37,fograin,13.67
22,fograin,56.92
6,fograin,33.33
63,fograin,57.78
41,fograin,57.73
74,fograin,47.57
45,fograin,51.7
42,fograin,51.28
36,fograin,73.38
60,fograin,28.57
67,fograin,37.78
28,fograin,40.62
38,fograin,11.11
0,fograin,58.54
33,fograin,66.67
52,fograin,39.88
87,fograin,27.22
31,fograin,68.33
86,fograin,44.94
62,fograin,24.24
99,fograin,42.11
34,fograin,47.62
93,fograin,5.17
53,fograin,13.03
102,fograin,24.0
79,fograin,45.63
66,fograin,33.08
43,fograin,50.0
19,fograin,19.81
10,fograin,53.85
83,fograin,35.9
12,fograin,39.8
97,fograin,42.86
72,fograin,54.65
39,fograin,36.36
2,fograin,35.19
21,fograin,33.33
25,fograin,23.81
91,fograin,44.07
47,fograin,3.7
75,fograin,54.9
70,fograin,53.45
1,fograin,31.82
82,fograin,28.57
7,fograin,7.5
59,fograin,25.93
73,fograin,71.43
61,fograin,19.64
77,fograin,46.38
24,fograin,15.0
11,fograin,26.67
49,fograin,41.07
81,fograin,38.89
92,fograin,8.33
76,fograin,27.78
18,fograin,20.0
85,fograin,0.0
40,fograin,34.04
17,fograin,32.69
89,fograin,37.5
71,fograin,12.5
26,fograin,27.27
95,fograin,0.0
54,fograin,6.25
64,fograin,9.09
27,fograin,0.0
69,fograin,72.73
96,fograin,14.29
65,fograin,11.11
100,fograin,66.67
44,fograin,42.86
3,fograin,23.81
84,fograin,0.0
58,fograin,8.33
80,fograin,33.33
101,fograin,60.0
5,fograin,0.0
98,fograin,0.0
13,fograin,0.0
94,fograin,0.0
4,fograin,11.11
8,fograin,33.33
14,fograin,0.0
9,fograin,0.0
