category,sub-category,images,Original_model_42,fognight_model_42,fogsnow_model_42,fograin_model_42,rainnight_model_42,snownight_model_42
Dangerous warning,Dangerous warning,2228,93.76170107719928,45.46744614003591,33.16792639138241,44.88216786355476,63.68895870736087,25.628972172351883
Regularoty,Priority ,1041,97.02211335254563,62.72547550432277,51.200326609029766,63.49639769452449,71.85389048991357,33.6221613832853
Regularoty,Prohibitory,3957,95.70326257265604,37.75554965883246,26.889752337629513,38.742575183219614,59.79257771038665,20.622499368208246
Regularoty,Mandatory,1203,95.84288445552785,35.90947630922693,30.42477971737323,45.220282626766426,61.51192019950125,23.941113881961762
Regularoty,Special regulations,1344,88.46684523809523,31.028794642857143,36.97976934523809,45.981034226190474,53.12653273809524,23.809732142857136
