category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,93.0883842010772,83.75229802513466,78.23201526032317,72.84662926391383,60.99599640933574,53.232639138240565,38.2860816876122,25.134537701974857,12.612437163375223,3.5913464991023347,0.718527827648115
Regularoty,Priority ,1041,97.88943323727185,94.42845341018251,92.79245917387126,88.85759846301633,86.070441882805,80.11374639769453,70.0290585975024,60.13469740634005,40.246263208453406,21.802814601344863,7.2082804995196925
Regularoty,Prohibitory,3957,95.67814505938841,86.12560020217336,79.58066464493302,72.60666413949961,63.305602729340414,52.06019459186252,37.630070760677285,24.109160980540814,11.119795299469297,3.1590497851908017,1.6928253727571392
Regularoty,Mandatory,1203,96.3403241895262,89.77453034081464,86.61763092269327,81.38057356608479,73.23330008312551,61.346841230257674,41.64525353283457,24.68895261845387,9.393607647547796,2.826733167082294,0.5831255195344972
Regularoty,Special regulations,1344,92.26309523809526,83.26055803571428,79.09404761904763,74.48021577380952,65.69849702380954,58.259062500000006,47.98965029761904,38.244970238095235,24.18235863095238,14.209858630952379,8.0375
