class,filters,error
48,fog5,54.94
50,fog5,59.66
25,fog5,42.86
53,fog5,36.97
37,fog5,54.68
90,fog5,81.07
63,fog5,67.11
91,fog5,55.93
45,fog5,66.42
67,fog5,57.78
15,fog5,53.8
72,fog5,69.77
12,fog5,48.98
52,fog5,55.17
66,fog5,44.62
23,fog5,68.62
86,fog5,38.2
78,fog5,61.42
32,fog5,78.65
28,fog5,49.61
102,fog5,36.0
41,fog5,84.54
83,fog5,56.41
39,fog5,30.3
16,fog5,68.5
74,fog5,65.53
20,fog5,61.04
30,fog5,93.5
55,fog5,30.3
31,fog5,66.67
51,fog5,47.74
0,fog5,49.59
75,fog5,62.75
35,fog5,20.0
22,fog5,70.77
40,fog5,59.57
70,fog5,67.24
54,fog5,18.75
57,fog5,36.22
7,fog5,20.0
17,fog5,53.85
36,fog5,64.94
46,fog5,45.88
6,fog5,58.33
42,fog5,71.79
77,fog5,52.9
56,fog5,20.83
47,fog5,40.74
1,fog5,52.27
87,fog5,28.48
10,fog5,61.54
65,fog5,0.0
11,fog5,40.0
61,fog5,39.29
97,fog5,63.49
19,fog5,22.64
21,fog5,46.24
29,fog5,24.56
93,fog5,22.41
71,fog5,54.17
43,fog5,66.67
49,fog5,57.14
60,fog5,46.03
68,fog5,55.56
88,fog5,32.14
38,fog5,33.33
62,fog5,36.36
76,fog5,44.44
3,fog5,28.57
79,fog5,64.08
81,fog5,47.22
33,fog5,44.44
100,fog5,33.33
89,fog5,25.0
44,fog5,28.57
2,fog5,51.85
99,fog5,63.16
82,fog5,42.86
64,fog5,18.18
73,fog5,77.55
101,fog5,40.0
24,fog5,15.0
5,fog5,85.71
26,fog5,40.91
9,fog5,33.33
27,fog5,0.0
18,fog5,40.0
59,fog5,37.04
58,fog5,16.67
34,fog5,76.19
98,fog5,0.0
14,fog5,0.0
4,fog5,22.22
95,fog5,0.0
8,fog5,33.33
85,fog5,0.0
92,fog5,16.67
94,fog5,0.0
69,fog5,54.55
96,fog5,0.0
84,fog5,25.0
80,fog5,100.0
13,fog5,0.0
