category,images,Original_model_42_ideallevelfog,fog1_model_42_ideallevelfog,fog2_model_42_ideallevelfog,fog3_model_42_ideallevelfog,fog4_model_42_ideallevelfog,fog5_model_42_ideallevelfog,fog6_model_42_ideallevelfog,fog7_model_42_ideallevelfog,fog8_model_42_ideallevelfog,fog9_model_42_ideallevelfog,fog10_model_42_ideallevelfog
Dangerous warning,2228,93.0883842010772,83.75229802513466,78.23201526032317,72.84662926391383,60.99599640933574,53.232639138240565,38.2860816876122,25.134537701974857,12.612437163375223,3.5913464991023347,0.718527827648115
Regularoty,7545,95.48049436713055,87.34260702451955,82.43884029158383,76.58152021206097,68.45567130550033,58.515709741550694,44.58578793903248,31.690155069582502,17.19005831676607,7.646878727634195,3.4070550033134537
