class,filters,error
63,Original,96.44
23,Original,97.85
32,Original,98.88
37,Original,96.4
19,Original,94.34
30,Original,98.38
16,Original,93.04
91,Original,91.53
52,Original,99.17
57,Original,96.43
20,Original,98.27
36,Original,100.0
65,Original,44.44
53,Original,92.44
55,Original,96.54
51,Original,98.35
75,Original,86.27
67,Original,100.0
35,Original,100.0
21,Original,92.47
90,Original,98.06
17,Original,90.38
78,Original,99.49
0,Original,92.68
22,Original,78.46
97,Original,88.89
45,Original,99.25
77,Original,91.3
81,Original,91.67
74,Original,98.54
86,Original,90.45
100,Original,100.0
87,Original,92.41
48,Original,95.68
31,Original,96.11
27,Original,5.88
26,Original,95.45
46,Original,97.25
28,Original,99.22
50,Original,96.62
56,Original,75.0
43,Original,94.44
39,Original,81.82
11,Original,97.78
6,Original,90.0
72,Original,97.67
66,Original,90.0
85,Original,11.11
42,Original,97.44
8,Original,100.0
15,Original,95.57
83,Original,96.15
41,Original,93.81
40,Original,93.62
29,Original,84.21
70,Original,100.0
79,Original,91.26
2,Original,94.44
73,Original,95.92
94,Original,33.33
24,Original,80.0
1,Original,93.18
12,Original,93.88
89,Original,100.0
18,Original,60.0
68,Original,97.22
64,Original,63.64
61,Original,96.43
58,Original,58.33
88,Original,85.71
49,Original,91.07
9,Original,66.67
33,Original,77.78
34,Original,100.0
71,Original,100.0
93,Original,72.41
7,Original,87.5
101,Original,100.0
54,Original,56.25
47,Original,85.19
60,Original,92.06
59,Original,100.0
102,Original,96.0
38,Original,100.0
62,Original,93.94
84,Original,0.0
25,Original,76.19
69,Original,72.73
76,Original,94.44
92,Original,50.0
99,Original,84.21
3,Original,66.67
4,Original,88.89
10,Original,92.31
82,Original,100.0
96,Original,85.71
5,Original,100.0
44,Original,71.43
80,Original,100.0
13,Original,75.0
98,Original,100.0
14,Original,33.33
95,Original,0.0
