images,Original_model_42_noiselevelfog,fog1_model_42_noiselevelfog,fog2_model_42_noiselevelfog,fog3_model_42_noiselevelfog,fog4_model_42_noiselevelfog,fog5_model_42_noiselevelfog,fog6_model_42_noiselevelfog,fog7_model_42_noiselevelfog,fog8_model_42_noiselevelfog,fog9_model_42_noiselevelfog,fog10_model_42_noiselevelfog
9773,92.68393737849179,91.00637777550394,90.10534022306354,88.8062693134145,86.53457996521027,83.38266141410008,76.34185204133838,67.30763532180497,51.314324158395586,25.52908625805791,2.4447733551621815
