category,sub-category,images,Original_model_42,fog1_model_42,fog2_model_42,fog3_model_42,fog4_model_42,fog5_model_42,fog6_model_42,fog7_model_42,fog8_model_42,fog9_model_42,fog10_model_42
Dangerous warning,Dangerous warning,2228,91.29289048473967,89.13821364452421,88.06154398563733,86.40106822262116,82.94501346499102,79.48808348294435,70.86864003590667,59.426458707360865,40.30495960502693,13.914165170556553,0.7620062836624775
Regularoty,Priority ,1041,95.8678674351585,94.62187319884727,94.90889529298751,94.909558117195,93.466176753122,91.83449567723343,89.337204610951,85.49269932756964,78.29192122958693,57.63319884726224,11.430096061479347
Regularoty,Prohibitory,3957,93.0246171341926,90.95330553449583,89.96768258781904,88.77949203942381,85.949282284559,82.7145792266869,74.75292140510489,65.07501895375283,48.7723805913571,24.614975991913063,2.4251705837755875
Regularoty,Mandatory,1203,94.09777223607647,93.59959268495429,92.18477140482128,91.10400665004158,90.19167082294265,87.36497090606818,82.12699085619285,71.81937655860351,53.8654114713217,18.95211970074813,0.0
Regularoty,Special regulations,1344,90.25526785714287,89.13800595238095,88.31682291666667,86.08829613095239,85.56605654761904,81.69489583333335,74.84931547619047,68.8221056547619,53.86990327380951,28.49552083333333,0.5207514880952381
