class,filters,error
68,rain4,91.67
16,rain4,91.94
53,rain4,89.92
32,rain4,97.19
48,rain4,94.44
30,rain4,98.38
50,rain4,94.93
52,rain4,97.11
31,rain4,92.78
20,rain4,96.97
29,rain4,91.23
69,rain4,100.0
54,rain4,56.25
66,rain4,84.62
78,rain4,97.97
40,rain4,100.0
74,rain4,95.63
23,rain4,96.0
12,rain4,94.9
45,rain4,99.25
43,rain4,100.0
71,rain4,95.83
63,rain4,96.0
22,rain4,76.92
15,rain4,93.04
79,rain4,89.32
21,rain4,90.32
97,rain4,82.54
61,rain4,98.21
90,rain4,97.9
75,rain4,92.16
51,rain4,94.65
59,rain4,100.0
55,rain4,94.37
46,rain4,96.86
19,rain4,89.62
36,rain4,100.0
34,rain4,100.0
0,rain4,98.37
77,rain4,90.58
88,rain4,78.57
41,rain4,95.88
87,rain4,81.65
72,rain4,97.67
99,rain4,89.47
86,rain4,89.89
28,rain4,96.88
57,rain4,93.88
11,rain4,86.67
35,rain4,88.57
83,rain4,91.03
85,rain4,44.44
91,rain4,89.83
24,rain4,75.0
67,rain4,99.44
49,rain4,91.07
62,rain4,87.88
14,rain4,66.67
1,rain4,90.91
102,rain4,96.0
39,rain4,87.88
60,rain4,87.3
42,rain4,91.03
33,rain4,83.33
37,rain4,96.4
26,rain4,90.91
56,rain4,75.0
17,rain4,90.38
2,rain4,85.19
92,rain4,16.67
76,rain4,83.33
93,rain4,72.41
47,rain4,88.89
27,rain4,11.76
70,rain4,100.0
38,rain4,55.56
10,rain4,76.92
7,rain4,75.0
73,rain4,95.92
6,rain4,86.67
81,rain4,94.44
101,rain4,100.0
5,rain4,85.71
44,rain4,71.43
58,rain4,91.67
18,rain4,80.0
9,rain4,66.67
80,rain4,100.0
89,rain4,87.5
25,rain4,80.95
95,rain4,0.0
3,rain4,71.43
13,rain4,75.0
65,rain4,44.44
82,rain4,100.0
100,rain4,50.0
96,rain4,57.14
4,rain4,66.67
84,rain4,0.0
94,rain4,33.33
64,rain4,36.36
98,rain4,100.0
8,rain4,33.33
