class,filters,error
20,Original,97.84
48,Original,92.28
0,Original,98.37
55,Original,95.67
74,Original,97.57
30,Original,97.68
36,Original,100.0
46,Original,98.04
45,Original,99.62
31,Original,91.67
52,Original,98.97
42,Original,97.44
13,Original,50.0
53,Original,91.6
79,Original,90.29
16,Original,94.14
73,Original,97.96
63,Original,95.11
90,Original,98.54
15,Original,94.3
70,Original,100.0
29,Original,92.98
12,Original,95.92
50,Original,96.38
97,Original,96.83
68,Original,94.44
78,Original,96.95
37,Original,95.68
28,Original,97.66
85,Original,44.44
83,Original,94.87
32,Original,99.16
23,Original,97.85
67,Original,99.44
43,Original,92.59
25,Original,100.0
66,Original,90.77
7,Original,82.5
57,Original,96.94
3,Original,66.67
58,Original,91.67
19,Original,96.23
72,Original,97.67
33,Original,83.33
77,Original,89.86
35,Original,94.29
51,Original,97.94
21,Original,93.55
40,Original,95.74
2,Original,96.3
1,Original,93.18
41,Original,96.91
102,Original,96.0
69,Original,90.91
4,Original,88.89
22,Original,80.0
61,Original,94.64
11,Original,100.0
71,Original,100.0
75,Original,88.24
62,Original,93.94
87,Original,73.42
89,Original,62.5
80,Original,100.0
34,Original,100.0
86,Original,91.57
98,Original,100.0
17,Original,86.54
60,Original,98.41
81,Original,88.89
39,Original,93.94
93,Original,74.14
91,Original,88.14
6,Original,90.0
9,Original,66.67
64,Original,45.45
49,Original,89.29
82,Original,100.0
24,Original,85.0
92,Original,0.0
76,Original,94.44
65,Original,55.56
5,Original,71.43
88,Original,89.29
14,Original,0.0
54,Original,43.75
10,Original,92.31
99,Original,84.21
47,Original,92.59
101,Original,100.0
100,Original,83.33
56,Original,70.83
59,Original,100.0
44,Original,71.43
27,Original,11.76
38,Original,66.67
26,Original,95.45
8,Original,66.67
84,Original,0.0
96,Original,71.43
95,Original,0.0
94,Original,0.0
18,Original,80.0
