category,sub-category,images,Original_model_42,night1_model_42,night2_model_42,night3_model_42,night4_model_42,night5_model_42,night6_model_42,night7_model_42,night8_model_42,night9_model_42,night10_model_42
Dangerous warning,Dangerous warning,2228,93.76260771992817,93.49304308797126,93.49352333931778,93.31364452423699,92.99975763016157,93.1787342908438,92.86475763016156,92.82028276481147,92.37094703770197,91.74097396768401,90.26019299820466
Regularoty,Priority ,1041,96.83163304514889,96.3467050912584,96.06009606147936,96.15838616714699,96.0626320845341,95.77175792507205,95.38960614793469,94.71416906820366,94.04346781940443,94.13774255523535,92.89433237271854
Regularoty,Prohibitory,3957,95.45128127369217,94.99637604245642,94.34061157442505,94.23824867323728,93.78442506949708,93.22820571139752,92.69626231993935,92.03887793783169,91.1540005054334,89.9929062421026,89.56174879959565
Regularoty,Mandatory,1203,95.5927098919368,95.17635078969242,94.84368246051535,95.09339152119699,94.5957439733998,93.68093931837073,92.18534497090606,91.52073981712384,90.85541147132167,89.94034912718203,88.69407315045717
Regularoty,Special regulations,1344,90.02837053571427,88.83744791666669,88.9114955357143,89.21020833333336,88.31948660714288,87.35348958333333,86.3817336309524,85.19120535714283,84.0780431547619,81.09895089285715,81.09946428571429
