class,filters,error
79,rainnight,87.38
78,rainnight,81.73
36,rainnight,92.86
72,rainnight,87.21
30,rainnight,90.95
28,rainnight,75.78
9,rainnight,66.67
53,rainnight,60.08
63,rainnight,77.78
62,rainnight,63.64
68,rainnight,77.78
32,rainnight,83.15
77,rainnight,81.16
6,rainnight,63.33
43,rainnight,83.33
20,rainnight,82.68
23,rainnight,85.85
52,rainnight,84.09
86,rainnight,73.6
74,rainnight,84.47
31,rainnight,81.11
66,rainnight,66.92
19,rainnight,75.47
48,rainnight,76.85
49,rainnight,71.43
90,rainnight,84.79
87,rainnight,48.73
0,rainnight,81.3
51,rainnight,67.49
97,rainnight,58.73
93,rainnight,13.79
41,rainnight,83.51
8,rainnight,0.0
50,rainnight,73.19
34,rainnight,85.71
5,rainnight,42.86
65,rainnight,22.22
25,rainnight,61.9
55,rainnight,74.03
12,rainnight,70.41
67,rainnight,88.33
40,rainnight,63.83
16,rainnight,77.29
46,rainnight,82.75
57,rainnight,76.53
11,rainnight,60.0
45,rainnight,87.55
42,rainnight,67.95
60,rainnight,73.02
29,rainnight,49.12
21,rainnight,72.04
83,rainnight,76.92
69,rainnight,72.73
56,rainnight,16.67
17,rainnight,63.46
37,rainnight,67.63
22,rainnight,70.77
47,rainnight,44.44
2,rainnight,70.37
58,rainnight,50.0
96,rainnight,0.0
70,rainnight,89.66
15,rainnight,73.42
54,rainnight,37.5
73,rainnight,89.8
99,rainnight,78.95
7,rainnight,57.5
35,rainnight,65.71
61,rainnight,94.64
1,rainnight,81.82
26,rainnight,86.36
59,rainnight,51.85
91,rainnight,69.49
76,rainnight,72.22
102,rainnight,80.0
4,rainnight,55.56
39,rainnight,66.67
75,rainnight,86.27
38,rainnight,44.44
64,rainnight,45.45
3,rainnight,47.62
92,rainnight,8.33
71,rainnight,79.17
81,rainnight,86.11
88,rainnight,50.0
85,rainnight,11.11
101,rainnight,60.0
24,rainnight,30.0
10,rainnight,53.85
82,rainnight,28.57
33,rainnight,61.11
84,rainnight,25.0
18,rainnight,60.0
44,rainnight,57.14
94,rainnight,33.33
100,rainnight,50.0
27,rainnight,0.0
89,rainnight,25.0
14,rainnight,0.0
95,rainnight,0.0
98,rainnight,33.33
80,rainnight,66.67
13,rainnight,50.0
