class,filters,error
90,rainnight,96.93
32,rainnight,93.82
100,rainnight,0.0
68,rainnight,88.89
36,rainnight,98.7
50,rainnight,93.72
57,rainnight,89.8
52,rainnight,97.31
31,rainnight,95.56
83,rainnight,88.46
66,rainnight,83.08
3,rainnight,61.9
28,rainnight,92.19
63,rainnight,85.78
48,rainnight,90.12
30,rainnight,97.91
45,rainnight,98.49
74,rainnight,95.15
21,rainnight,90.32
78,rainnight,97.46
19,rainnight,84.91
75,rainnight,88.24
1,rainnight,90.91
25,rainnight,80.95
23,rainnight,96.62
0,rainnight,96.75
62,rainnight,75.76
51,rainnight,93.83
55,rainnight,93.07
16,rainnight,92.31
87,rainnight,69.62
46,rainnight,97.25
20,rainnight,96.97
67,rainnight,99.44
37,rainnight,96.4
53,rainnight,77.31
86,rainnight,87.64
61,rainnight,89.29
60,rainnight,90.48
27,rainnight,0.0
81,rainnight,88.89
34,rainnight,100.0
12,rainnight,89.8
77,rainnight,84.78
26,rainnight,90.91
97,rainnight,77.78
89,rainnight,62.5
43,rainnight,88.89
47,rainnight,81.48
79,rainnight,89.32
41,rainnight,94.85
42,rainnight,94.87
2,rainnight,81.48
93,rainnight,31.03
40,rainnight,87.23
10,rainnight,92.31
15,rainnight,90.51
17,rainnight,84.62
56,rainnight,58.33
49,rainnight,91.07
33,rainnight,83.33
35,rainnight,74.29
29,rainnight,71.93
73,rainnight,93.88
70,rainnight,98.28
22,rainnight,81.54
71,rainnight,100.0
99,rainnight,84.21
102,rainnight,96.0
98,rainnight,66.67
7,rainnight,70.0
24,rainnight,80.0
38,rainnight,88.89
91,rainnight,84.75
39,rainnight,87.88
11,rainnight,88.89
76,rainnight,77.78
6,rainnight,91.67
88,rainnight,67.86
54,rainnight,31.25
85,rainnight,22.22
72,rainnight,95.35
80,rainnight,100.0
64,rainnight,63.64
95,rainnight,0.0
96,rainnight,14.29
92,rainnight,0.0
4,rainnight,77.78
58,rainnight,91.67
82,rainnight,85.71
14,rainnight,0.0
101,rainnight,100.0
69,rainnight,72.73
65,rainnight,77.78
18,rainnight,0.0
59,rainnight,96.3
8,rainnight,0.0
13,rainnight,75.0
9,rainnight,33.33
5,rainnight,85.71
94,rainnight,0.0
84,rainnight,0.0
44,rainnight,71.43
