class,filters,error
20,fognight,83.12
36,fognight,83.77
16,fognight,84.62
28,fognight,71.09
75,fognight,64.71
90,fognight,56.8
12,fognight,81.63
1,fognight,59.09
60,fognight,63.49
32,fognight,63.48
52,fognight,78.93
46,fognight,74.51
40,fognight,65.96
37,fognight,56.83
0,fognight,82.11
31,fognight,83.89
2,fognight,53.7
74,fognight,51.46
50,fognight,79.47
19,fognight,58.49
86,fognight,62.36
67,fognight,54.44
83,fognight,47.44
57,fognight,57.14
70,fognight,56.9
39,fognight,45.45
51,fognight,64.61
72,fognight,52.33
47,fognight,11.11
23,fognight,92.92
63,fognight,19.56
65,fognight,0.0
30,fognight,83.29
41,fognight,82.47
66,fognight,23.08
48,fognight,74.69
61,fognight,69.64
11,fognight,35.56
55,fognight,73.59
77,fognight,38.41
35,fognight,20.0
33,fognight,61.11
42,fognight,78.21
43,fognight,66.67
49,fognight,78.57
45,fognight,91.32
87,fognight,34.18
15,fognight,75.32
29,fognight,24.56
99,fognight,47.37
27,fognight,0.0
53,fognight,52.94
7,fognight,17.5
97,fognight,55.56
10,fognight,53.85
78,fognight,52.28
62,fognight,57.58
79,fognight,49.51
88,fognight,28.57
38,fognight,44.44
68,fognight,61.11
24,fognight,25.0
93,fognight,5.17
81,fognight,66.67
58,fognight,50.0
96,fognight,0.0
21,fognight,43.01
64,fognight,0.0
5,fognight,28.57
3,fognight,28.57
22,fognight,78.46
91,fognight,49.15
56,fognight,12.5
6,fognight,70.0
17,fognight,65.38
25,fognight,42.86
44,fognight,57.14
76,fognight,11.11
92,fognight,0.0
71,fognight,41.67
73,fognight,59.18
14,fognight,0.0
102,fognight,64.0
98,fognight,0.0
8,fognight,0.0
80,fognight,33.33
34,fognight,80.95
26,fognight,63.64
69,fognight,54.55
101,fognight,40.0
85,fognight,11.11
4,fognight,33.33
95,fognight,0.0
9,fognight,0.0
54,fognight,25.0
82,fognight,42.86
89,fognight,0.0
13,fognight,25.0
59,fognight,48.15
100,fognight,0.0
18,fognight,0.0
94,fognight,0.0
84,fognight,0.0
